,st,day,Month,year,hour,min,temp,humd,pres,pm1,pm2,pm3,am,sm,lum
244,25.41,19,7,2022,12,1,28.04,69.07,93082.6,0.55,6.7,138.01999999999998,0.4,7464.5,5215.5
245,25.41,19,7,2022,12,2,27.95,67.57,93081.31,1.11,6.7,138.01999999999998,2.0,7519.5,2946.0
246,25.42,19,7,2022,12,3,28.14,66.66,93074.22,1.67,6.7,138.01999999999998,3.2,7522.5,2750.5
247,25.42,19,7,2022,12,4,27.93,66.46,93071.4,2.23,6.7,138.01999999999998,2.8,7577.5,6357.5
248,25.42,19,7,2022,12,5,27.18,69.91,93066.29,2.79,6.7,138.01999999999998,0.8,7519.5,6056.0
249,25.42,19,7,2022,12,6,27.23,70.93,93061.2,3.35,6.7,138.01999999999998,2.4,7464.5,2317.0
250,25.43,19,7,2022,12,7,27.0,72.97,93069.2,3.91,6.7,138.01999999999998,6.8,7464.5,8811.5
251,25.43,19,7,2022,12,8,24.71,82.49,93081.07,4.47,6.7,138.01999999999998,2.0,7577.5,7600.0
252,25.44,19,7,2022,12,9,24.25,85.24,93061.25,5.02,6.7,138.01999999999998,2.0,7469.0,11476.5
253,25.45,19,7,2022,12,10,25.0,84.89,93056.25,5.58,6.7,138.01999999999998,1.6,7577.5,2907.5
254,25.45,19,7,2022,12,11,25.68,82.4,93058.13,6.14,6.7,138.01999999999998,1.6,7522.5,3478.0
255,25.46,19,7,2022,12,12,26.48,77.73,93048.9,6.7,6.7,138.01999999999998,1.6,7464.5,2637.0
256,25.48,19,7,2022,13,1,26.81,75.72,93040.07,0.55,6.7,144.72500000000002,0.8,7464.5,4342.5
257,25.49,19,7,2022,13,2,27.22,74.92,93034.06,1.11,6.7,144.72500000000002,1.2,7519.5,3011.5
258,25.49,19,7,2022,13,3,27.81,69.69,93031.82,1.67,6.7,144.72500000000002,1.6,7522.5,2331.5
259,25.51,19,7,2022,13,4,27.7,70.31,93028.22,2.23,6.7,144.72500000000002,2.0,7519.5,2637.5
260,25.52,19,7,2022,13,6,28.34,66.76,93001.93,3.0700000000000003,6.7,144.72500000000002,2.4,7522.5,4140.0
261,25.53,19,7,2022,13,7,27.64,69.16,92985.61,3.63,6.7,144.72500000000002,3.6,7577.5,4236.5
262,25.54,19,7,2022,13,8,26.98,72.17,92977.63,4.1899999999999995,6.7,144.72500000000002,4.0,7464.5,3921.0
263,25.55,19,7,2022,13,9,27.42,70.36,92973.74,4.744999999999999,6.7,144.72500000000002,4.0,7522.5,3290.5
264,25.55,19,7,2022,13,10,27.18,70.0,92960.94,5.3,6.7,144.72500000000002,1.6,7522.5,5214.5
265,25.56,19,7,2022,13,11,27.29,70.42,92959.62,5.859999999999999,6.7,144.72500000000002,3.6,7522.5,5797.5
266,25.58,19,7,2022,13,12,27.22,68.48,92955.7,6.42,6.7,144.72500000000002,2.0,7464.5,2198.5
267,25.59,19,7,2022,14,1,27.4,67.16,92958.99,0.55,6.42,151.15,3.2,7519.5,3522.5
268,25.61,19,7,2022,14,2,28.09,65.98,92967.0,1.11,6.42,151.15,2.4,7522.5,1704.0
269,25.62,19,7,2022,14,3,28.47,64.58,92953.59,1.67,6.42,151.15,3.6,7522.5,3403.0
270,25.63,19,7,2022,14,4,28.82,63.46,92954.46,2.23,6.42,151.15,0.8,7522.5,7762.0
271,25.64,19,7,2022,14,5,29.04,61.09,92943.26,2.79,6.42,151.15,4.0,7464.5,2996.0
272,25.66,19,7,2022,14,6,28.98,60.58,92938.65,3.35,6.42,151.15,2.0,7577.5,3556.5
273,25.67,19,7,2022,14,7,28.92,61.49,92948.67,3.91,6.42,151.15,4.8,7519.5,4788.5
274,25.68,19,7,2022,14,8,29.2,62.97,92945.62,4.47,6.42,151.15,4.8,7522.5,5618.0
275,25.7,19,7,2022,14,9,28.87,62.35,92940.07,5.02,6.42,151.15,0.8,7464.5,6018.0
276,25.71,19,7,2022,14,10,28.62,64.04,92939.87,5.58,6.42,151.15,2.0,7519.5,4437.0
277,25.73,19,7,2022,14,11,28.36,64.38,92938.15,6.14,6.42,151.15,1.2,7464.5,6110.5
278,25.73,19,7,2022,14,12,28.34,64.72,92928.97,3.625,6.14,152.965,4.0,7522.5,2122.0
279,25.75,19,7,2022,15,1,,,,0.55,6.7,153.66,2.4,7692.0,4750.0
280,25.77,19,7,2022,15,2,28.61,62.95,92916.93,1.11,6.42,153.66,1.6,7464.5,1971.5
281,25.79,19,7,2022,15,3,28.67,65.16,92915.99,1.67,6.42,153.66,1.6,7522.5,5271.0
282,25.8,19,7,2022,15,4,28.95,62.65,92917.61,2.23,6.42,153.66,0.8,7519.5,3233.5
283,25.82,19,7,2022,15,5,29.2,61.88,92903.91,2.79,6.42,153.66,1.6,7519.5,3355.0
284,25.83,19,7,2022,15,6,28.21,64.1,92895.59,3.35,6.42,153.66,3.2,7464.5,8104.5
285,25.86,19,7,2022,15,7,,,,3.91,6.7,153.66,2.4,7576.0,12356.0
286,25.87,19,7,2022,15,8,28.29,64.54,92885.74,4.1899999999999995,6.42,153.66,2.0,7464.5,6043.5
287,25.88,19,7,2022,15,9,29.04,62.47,92870.86,4.744999999999999,6.42,153.66,2.4,7519.5,5295.0
288,25.91,19,7,2022,15,10,28.9,62.63,92861.78,5.3,6.42,153.66,2.4,7464.5,12945.0
289,25.92,19,7,2022,15,11,27.19,67.28,92860.42,5.859999999999999,6.42,153.66,1.6,7522.5,12831.5
290,25.93,19,7,2022,15,12,26.43,70.82,92856.67,3.625,6.140000000000001,153.10500000000002,1.6,7464.5,13787.0
291,25.95,19,7,2022,16,1,,,,0.55,6.7,153.66,4.0,7576.0,11489.0
292,25.97,19,7,2022,16,2,27.04,70.36,92847.05,1.11,6.140000000000001,153.10500000000002,2.4,7522.5,5426.0
293,25.98,19,7,2022,16,3,28.68,62.88,92842.27,1.67,6.140000000000001,153.10500000000002,1.6,7464.5,6318.0
294,26.01,19,7,2022,16,4,27.59,65.03,92844.46,2.23,6.140000000000001,153.10500000000002,2.0,7522.5,13363.5
295,26.03,19,7,2022,16,5,27.21,67.03,92835.78,2.79,6.140000000000001,153.10500000000002,1.6,7577.5,7542.5
296,26.05,19,7,2022,16,6,,,,3.35,6.7,153.66,3.2,7813.0,10598.0
297,26.07,19,7,2022,16,8,26.86,67.13,92840.26,3.91,6.140000000000001,153.10500000000002,3.6,7522.5,4970.5
298,26.1,19,7,2022,16,9,,,,4.47,6.7,153.66,2.4,7692.0,8367.0
299,26.12,19,7,2022,16,10,27.12,67.2,92835.05,5.02,6.140000000000001,153.10500000000002,2.4,7522.5,5923.0
300,26.14,19,7,2022,16,11,28.18,62.49,92835.0,5.58,6.140000000000001,153.10500000000002,3.2,7464.5,4255.5
301,26.17,19,7,2022,16,12,28.46,61.69,92836.05,0.55,5.58,151.99,1.2,7522.5,3970.0
302,26.19,19,7,2022,17,2,27.9,61.88,92849.95,1.11,5.58,151.99,1.6,7583.0,3678.5
303,26.21,19,7,2022,17,3,27.4,62.69,92857.7,1.67,5.58,151.99,2.4,7577.5,3412.0
304,26.24,19,7,2022,17,4,26.8,64.9,92854.44,2.23,5.58,151.99,1.6,7577.5,4541.0
305,26.25,19,7,2022,17,5,25.89,67.66,92868.07,2.79,5.58,151.99,1.6,7469.0,11979.5
306,26.27,19,7,2022,17,6,25.17,71.6,92875.89,3.35,5.58,151.99,0.4,7529.5,10273.5
307,26.3,19,7,2022,17,8,24.73,72.75,92872.64,3.91,5.58,151.99,3.2,7529.5,5541.5
308,26.31,19,7,2022,17,9,24.36,75.42,92885.45,4.47,5.58,151.99,2.8,7529.5,5448.0
309,26.33,19,7,2022,17,10,24.1,77.5,92903.59,5.02,5.58,151.99,1.6,7522.5,4063.0
310,26.35,19,7,2022,17,11,24.01,80.01,92911.05,5.58,5.58,151.99,1.2,7529.5,4116.0
311,26.37,19,7,2022,17,12,23.8,78.78,92917.84,0.55,5.58,150.87,1.2,7529.5,5216.5
312,26.39,19,7,2022,18,2,23.71,81.28,92927.29,1.11,5.58,150.87,0.8,7529.5,5927.5
313,26.41,19,7,2022,18,3,23.46,83.0,92922.55,1.67,5.58,150.87,0.8,7529.5,4963.5
314,26.43,19,7,2022,18,4,,,,2.23,5.58,151.43,1.6,7813.0,2824.0
315,26.44,19,7,2022,18,5,22.79,87.43,92936.22,2.79,5.58,150.87,1.2,7522.5,3325.0
316,26.46,19,7,2022,18,6,22.55,87.87,92927.32,3.35,5.58,150.87,0.8,7529.5,2739.0
317,26.48,19,7,2022,18,8,22.31,88.42,92934.95,3.91,5.58,150.87,2.0,7469.0,1981.5
318,26.49,19,7,2022,18,9,22.15,89.46,92939.74,4.47,5.58,150.87,0.0,7469.0,1537.0
319,26.5,19,7,2022,18,10,21.98,90.32,92939.05,5.02,5.58,150.87,1.2,7469.0,1147.5
320,26.52,19,7,2022,18,11,21.89,91.25,92940.91,5.58,5.58,150.87,0.4,7469.0,808.5
321,26.54,19,7,2022,18,12,21.79,91.37,92931.02,0.55,5.58,149.75,0.4,7469.0,543.0
322,26.55,19,7,2022,19,2,,,,1.11,5.58,150.31,2.4,7813.0,206.0
323,26.56,19,7,2022,19,3,21.6,92.38,92939.67,1.67,5.58,149.75,0.0,7469.0,80.5
324,26.58,19,7,2022,19,4,,,,2.23,5.58,150.31,3.2,7692.0,15.0
325,26.59,19,7,2022,19,5,21.85,91.48,92944.59,2.79,5.58,149.75,0.8,7529.5,6.0
326,26.6,19,7,2022,19,6,21.98,90.92,92945.84,3.35,5.58,149.75,2.0,7529.5,3.5
327,26.62,19,7,2022,19,8,22.04,90.72,92953.34,3.91,5.58,149.75,2.4,7469.0,3.0
328,26.62,19,7,2022,19,9,21.92,90.4,92956.3,4.47,5.58,149.75,2.4,7529.5,3.0
329,26.63,19,7,2022,19,10,21.7,90.31,92952.31,5.02,5.58,149.75,0.4,7529.5,3.0
330,26.64,19,7,2022,19,11,,,,5.58,5.58,150.31,6.4,7692.0,1.0
331,26.65,19,7,2022,19,12,,,,0.55,5.58,149.19,0.0,7813.0,1.0
332,26.66,19,7,2022,20,2,21.44,91.33,92966.99,1.11,5.58,148.635,1.2,7469.0,3.0
333,26.67,19,7,2022,20,3,,,,1.67,5.58,149.19,0.0,7813.0,1.0
334,26.67,19,7,2022,20,4,21.25,92.18,92972.24,2.23,5.58,148.635,1.6,7469.0,3.0
335,26.68,19,7,2022,20,5,21.17,92.51,92973.5,2.79,5.58,148.635,0.0,7469.0,3.0
336,26.68,19,7,2022,20,6,21.06,92.92,92991.81,3.35,5.58,148.635,0.0,7529.5,3.0
337,26.68,19,7,2022,20,8,21.04,93.19,92991.62,3.91,5.58,148.635,0.0,7529.5,3.0
338,26.69,19,7,2022,20,9,,,,4.47,5.58,149.19,0.8,7813.0,1.0
339,26.69,19,7,2022,20,10,21.09,92.74,93004.25,5.02,5.58,148.635,0.0,7529.5,3.0
340,26.69,19,7,2022,20,11,21.04,92.53,93009.55,5.58,5.58,148.635,1.2,7529.5,3.0
341,26.69,19,7,2022,20,12,20.98,92.73,93007.51,0.55,5.58,147.52,0.4,7469.0,3.0
342,26.7,19,7,2022,21,2,20.87,93.25,93014.82,1.11,5.58,147.52,1.6,7583.0,3.0
343,26.7,19,7,2022,21,3,20.8,93.64,93023.97,1.67,5.58,147.52,0.0,7529.5,2.0
344,26.7,19,7,2022,21,4,,,,2.23,5.58,148.08,0.8,7813.0,1.0
345,26.7,19,7,2022,21,5,,,,2.79,5.58,148.08,1.6,7692.0,1.0
346,26.7,19,7,2022,21,6,,,,3.35,5.58,148.08,1.6,7813.0,1.0
347,26.7,19,7,2022,21,8,20.7,94.17,93033.05,3.91,5.58,147.52,0.4,7469.0,3.0
348,26.7,19,7,2022,21,9,20.65,94.67,93046.39,4.47,5.58,147.52,0.4,7529.5,3.0
349,26.69,19,7,2022,21,10,,,,5.02,5.58,148.08,6.4,7813.0,1.0
350,26.69,19,7,2022,21,11,,,,5.58,5.58,148.08,0.0,7813.0,1.0
351,26.69,19,7,2022,21,12,20.6,95.01,93065.76,0.55,5.58,146.4,1.2,7469.0,3.0
352,26.68,19,7,2022,22,2,20.54,95.33,93067.36,1.11,5.58,146.4,0.8,7529.5,3.0
353,26.68,19,7,2022,22,3,20.5,95.38,93077.94,1.67,5.58,146.4,0.4,7469.0,3.0
354,26.68,19,7,2022,22,4,20.47,95.5,93092.19,2.23,5.58,146.4,0.4,7522.5,3.0
355,26.68,19,7,2022,22,5,20.46,95.57,93081.05,2.79,5.58,146.4,0.4,7469.0,3.0
356,26.68,19,7,2022,22,6,20.42,95.77,93092.87,3.35,5.58,146.4,1.2,7469.0,3.0
357,26.67,19,7,2022,22,8,,,,3.91,5.58,146.96,0.8,7692.0,1.0
358,26.67,19,7,2022,22,9,20.29,96.28,93103.41,4.47,5.58,146.4,0.0,7529.5,3.0
359,26.66,19,7,2022,22,10,20.38,96.34,93112.44,5.02,5.58,146.4,3.2,7529.5,3.0
360,26.66,19,7,2022,22,11,20.43,95.96,93121.06,5.58,5.58,146.4,0.0,7469.0,3.0
361,26.65,19,7,2022,22,12,20.44,96.12,93118.32,0.55,5.58,145.28,0.0,7469.0,3.0
362,26.64,19,7,2022,23,2,20.45,96.02,93118.5,1.11,5.58,145.28,0.0,7583.0,3.0
363,26.64,19,7,2022,23,3,20.31,96.07,93123.55,1.67,5.58,145.28,0.4,7529.5,3.0
364,26.63,19,7,2022,23,4,,,,2.23,5.58,145.84,0.0,7692.0,1.0
365,26.62,19,7,2022,23,5,20.15,96.38,93113.01,2.79,5.58,145.28,0.8,7529.5,3.0
366,26.62,19,7,2022,23,6,20.1,96.38,93117.36,3.35,5.58,145.28,0.4,7529.5,3.0
367,26.61,19,7,2022,23,8,,,,3.91,5.58,145.84,0.0,7813.0,1.0
368,26.61,19,7,2022,23,9,,,,4.47,5.58,145.84,1.6,7813.0,1.0
369,26.6,19,7,2022,23,10,20.09,96.94,93111.67,5.02,5.58,145.28,0.0,7469.0,3.0
370,26.59,19,7,2022,23,11,,,,5.58,5.58,145.84,0.8,7692.0,1.0
371,26.58,19,7,2022,23,12,,,,0.55,5.58,144.72,0.8,7813.0,1.0
372,26.57,20,7,2022,0,2,19.98,97.1,93104.45,1.11,5.58,144.16500000000002,0.8,7529.5,3.0
373,26.56,20,7,2022,0,3,,,,1.67,5.58,144.72,1.6,7813.0,1.0
374,26.55,20,7,2022,0,4,,,,2.23,5.58,144.72,0.0,7692.0,1.0
375,26.55,20,7,2022,0,5,,,,2.79,5.58,144.72,0.0,7813.0,1.0
376,26.54,20,7,2022,0,6,,,,3.35,5.58,144.72,0.0,7937.0,1.0
377,26.53,20,7,2022,0,8,19.84,97.38,93084.64,3.91,5.58,144.16500000000002,0.4,7529.5,3.0
378,26.52,20,7,2022,0,9,19.82,97.57,93081.69,4.47,5.58,144.16500000000002,0.0,7469.0,3.0
379,26.51,20,7,2022,0,10,19.8,97.66,93089.16,5.02,5.58,144.16500000000002,0.0,7469.0,3.0
380,26.5,20,7,2022,0,11,19.84,97.49,93071.66,5.58,5.58,144.16500000000002,0.8,7522.5,3.0
381,26.49,20,7,2022,0,12,,,,0.55,5.58,143.61,2.4,7692.0,1.0
382,26.49,20,7,2022,1,2,,,,1.11,5.58,143.61,0.8,7692.0,1.0
383,26.48,20,7,2022,1,3,19.89,97.77,93054.34,1.67,5.58,143.05,0.0,7359.5,3.0
384,26.47,20,7,2022,1,4,19.92,97.75,93049.78,2.23,5.58,143.05,2.8,7583.0,3.0
385,26.46,20,7,2022,1,5,20.01,97.69,93036.12,2.79,5.58,143.05,0.0,7417.5,3.0
386,26.45,20,7,2022,1,6,20.09,97.69,93032.89,3.35,5.58,143.05,0.4,7417.5,3.0
387,26.44,20,7,2022,1,8,20.13,97.63,93023.81,3.91,5.58,143.05,1.2,7417.5,3.0
388,26.43,20,7,2022,1,9,,,,4.47,5.58,143.61,4.0,7813.0,1.0
389,26.43,20,7,2022,1,10,,,,5.02,5.58,143.61,0.0,7813.0,1.0
390,26.41,20,7,2022,1,11,19.96,97.47,93008.34,5.58,5.58,143.05,0.4,7367.0,2.5
391,26.4,20,7,2022,1,12,19.94,97.49,93008.87,0.55,5.58,141.93,0.4,7359.5,3.0
392,26.39,20,7,2022,2,2,20.07,97.54,93002.0,1.11,5.58,141.93,1.6,7367.0,3.0
393,26.38,20,7,2022,2,3,20.12,97.41,93005.14,1.67,5.58,141.93,0.0,7427.5,3.0
394,26.37,20,7,2022,2,4,20.05,97.09,92983.9,2.23,5.58,141.93,0.8,7309.0,3.0
395,26.36,20,7,2022,2,5,20.04,97.15,92976.74,2.79,5.58,141.93,0.4,7318.0,3.0
396,26.36,20,7,2022,2,6,20.01,97.14,92978.55,3.35,5.58,141.93,0.0,7367.0,3.0
397,26.34,20,7,2022,2,8,,,,3.91,5.58,142.49,1.6,7576.0,1.0
398,26.33,20,7,2022,2,9,,,,4.47,5.58,142.49,3.2,7692.0,1.0
399,26.32,20,7,2022,2,10,19.92,97.32,92959.86,5.02,5.58,141.93,0.8,7260.0,3.0
400,26.31,20,7,2022,2,11,,,,5.58,5.58,142.49,2.4,7813.0,1.0
401,26.3,20,7,2022,2,12,,,,0.55,5.58,141.37,1.6,7576.0,1.0
402,26.3,20,7,2022,3,2,19.87,97.51,92945.03,1.11,5.58,140.81,0.4,7417.5,3.0
403,26.28,20,7,2022,3,3,19.87,97.51,92941.56,1.67,5.58,140.81,0.0,7694.5,2.5
404,26.27,20,7,2022,3,4,19.82,97.57,92948.67,2.23,5.58,140.81,1.2,7634.0,0.0
405,26.26,20,7,2022,3,5,19.86,97.66,92960.03,2.79,5.58,140.81,0.8,7752.5,0.0
406,26.25,20,7,2022,3,6,19.88,97.67,92959.69,3.35,5.58,140.81,0.0,7634.0,0.0
407,26.24,20,7,2022,3,8,19.84,97.63,92937.9,3.91,5.58,140.81,1.6,7756.5,3.0
408,26.23,20,7,2022,3,9,19.87,97.64,92942.3,4.47,5.58,140.81,1.2,7875.0,3.0
409,26.22,20,7,2022,3,10,19.9,97.58,92954.38,5.02,5.58,140.81,0.8,7814.5,3.0
410,26.21,20,7,2022,3,11,,,,5.58,5.58,141.37,1.6,7692.0,1.0
411,26.2,20,7,2022,3,12,19.87,97.42,92955.47,0.55,5.58,139.695,1.2,7692.0,3.0
412,26.19,20,7,2022,4,2,,,,1.11,5.58,140.25,0.8,7692.0,1.0
413,26.17,20,7,2022,4,3,19.79,97.5,92971.67,1.67,5.58,139.695,0.8,7875.0,1.0
414,26.17,20,7,2022,4,4,19.73,97.55,92955.56,2.23,5.58,139.695,0.0,7752.5,1.0
415,26.16,20,7,2022,4,5,19.8,97.65,92958.9,2.79,5.58,139.695,1.2,7813.0,1.0
416,26.15,20,7,2022,4,6,19.79,97.61,92968.4,3.35,5.58,139.695,2.8,7692.0,1.0
417,26.14,20,7,2022,4,8,19.69,97.56,92972.15,3.91,5.58,139.695,0.4,7752.5,1.0
418,26.13,20,7,2022,4,9,,,,4.47,5.58,140.25,0.0,7576.0,1.0
419,26.11,20,7,2022,4,10,19.52,97.74,92962.87,5.02,5.58,139.695,0.0,7752.5,1.0
420,26.11,20,7,2022,4,11,19.45,98.02,92951.31,5.58,5.58,139.695,0.0,7813.0,1.0
421,26.1,20,7,2022,4,12,19.37,97.88,92958.75,0.55,5.58,138.57999999999998,0.0,7692.0,0.0
422,26.09,20,7,2022,5,2,19.35,97.91,92957.09,1.11,5.58,138.57999999999998,0.8,7752.5,0.0
423,26.08,20,7,2022,5,3,19.31,98.0,92963.09,1.67,5.58,138.57999999999998,0.0,7692.0,1.0
424,26.07,20,7,2022,5,4,19.28,98.04,92980.4,2.23,5.58,138.57999999999998,0.0,7634.0,1.0
425,26.06,20,7,2022,5,5,,,,2.79,5.58,139.14,0.0,7576.0,1.0
426,26.05,20,7,2022,5,6,19.25,98.18,92987.12,3.35,5.58,138.57999999999998,0.4,7752.5,1.0
427,26.04,20,7,2022,5,8,19.25,98.21,92976.74,3.91,5.58,138.57999999999998,2.0,7752.5,1.5
428,26.03,20,7,2022,5,9,19.29,98.24,92992.28,4.47,5.58,138.57999999999998,0.0,7694.5,2.5
429,26.02,20,7,2022,5,10,19.51,98.34,92994.49,5.02,5.58,138.57999999999998,0.4,7752.5,3.0
430,26.01,20,7,2022,5,11,19.68,98.45,92998.84,5.58,5.58,138.57999999999998,0.0,7692.0,7.5
431,26.0,20,7,2022,5,12,19.76,98.59,93009.84,0.55,5.58,137.46,0.4,7694.5,39.5
432,25.99,20,7,2022,6,2,19.69,98.25,93005.54,1.11,5.58,137.46,0.4,7634.0,288.5
433,25.98,20,7,2022,6,3,19.54,98.15,93015.12,1.67,5.58,137.46,0.0,7752.5,640.0
434,25.97,20,7,2022,6,4,19.45,98.41,93016.31,2.23,5.58,137.46,0.0,7634.0,1194.0
435,25.96,20,7,2022,6,5,19.45,98.16,93023.28,2.79,5.58,137.46,0.4,7692.0,1868.5
436,25.95,20,7,2022,6,6,,,,3.35,5.58,138.02,0.8,7813.0,4060.0
437,25.94,20,7,2022,6,8,19.75,98.17,93039.05,3.91,5.58,137.46,0.0,7692.0,1991.0
438,25.93,20,7,2022,6,9,19.93,97.89,93049.06,4.47,5.58,137.46,0.4,7694.5,2332.5
439,25.92,20,7,2022,6,10,20.06,97.27,93053.37,5.02,5.58,137.46,0.8,7692.0,3433.5
440,25.92,20,7,2022,6,11,,,,5.58,5.58,138.02,2.4,7692.0,4938.0
441,25.91,20,7,2022,6,12,20.27,96.16,93079.09,0.55,5.58,136.34,0.0,7694.5,5285.5
442,25.9,20,7,2022,7,2,20.59,95.42,93081.5,1.11,5.58,136.34,0.4,7634.0,8196.0
443,25.89,20,7,2022,7,3,21.54,92.21,93077.99,1.67,5.58,136.34,0.8,7692.0,2293.0
444,25.89,20,7,2022,7,4,,,,2.23,5.58,136.9,0.0,7576.0,384.0
445,25.88,20,7,2022,7,5,22.95,87.0,93082.25,2.79,5.58,136.34,0.8,7634.0,2674.5
446,25.88,20,7,2022,7,6,,,,3.35,5.58,136.9,0.0,7576.0,384.0
447,25.87,20,7,2022,7,8,23.11,84.79,93079.47,3.91,5.58,136.34,1.2,7752.5,9896.5
448,25.86,20,7,2022,7,9,22.43,87.67,93081.69,4.47,5.58,136.34,0.8,7692.0,10669.5
449,25.85,20,7,2022,7,10,,,,5.02,5.58,136.9,2.4,7576.0,12338.0
450,25.84,20,7,2022,7,11,22.62,87.57,93099.24,5.58,5.58,136.34,0.0,7752.5,8514.5
451,25.83,20,7,2022,7,12,,,,0.55,5.58,135.78,2.4,7576.0,14386.0
452,25.82,20,7,2022,8,2,23.03,84.79,93103.55,1.11,5.58,135.225,2.4,7634.0,3642.5
453,25.81,20,7,2022,8,3,23.79,82.11,93096.2,1.67,5.58,135.225,1.6,7692.0,5617.0
454,25.8,20,7,2022,8,4,23.29,84.64,93106.56,2.23,5.58,135.225,0.8,7634.0,12510.5
455,25.8,20,7,2022,8,5,23.09,84.08,93104.63,2.79,5.58,135.225,1.2,7694.5,9768.0
456,25.79,20,7,2022,8,6,23.01,84.8,93118.62,3.35,5.58,135.225,0.8,7634.0,12375.5
457,25.78,20,7,2022,8,8,23.2,84.59,93122.2,3.91,5.58,135.225,0.8,7634.0,6314.0
458,25.77,20,7,2022,8,9,24.62,80.63,93118.18,4.47,5.58,135.225,0.8,7634.0,9313.0
459,25.77,20,7,2022,8,10,25.05,78.67,93116.07,5.02,5.58,135.225,1.2,7752.5,6957.5
460,25.75,20,7,2022,8,11,,,,5.58,5.58,135.78,1.6,7576.0,3026.0
461,25.75,20,7,2022,8,12,25.12,77.72,93124.28,0.55,5.58,134.11,0.4,7694.5,5574.5
462,25.74,20,7,2022,9,2,24.7,79.46,93117.37,1.11,5.58,134.11,1.6,7694.5,10969.5
463,25.73,20,7,2022,9,3,24.26,80.88,93120.13,1.67,5.58,134.11,1.2,7752.5,11162.5
464,25.73,20,7,2022,9,4,24.31,80.73,93118.44,2.23,5.58,134.11,2.8,7692.0,3131.5
465,25.73,20,7,2022,9,5,24.98,77.1,93108.59,2.79,5.58,134.11,1.2,7634.0,13036.0
466,25.72,20,7,2022,9,6,24.92,78.32,93114.37,3.35,5.58,134.11,3.2,7692.0,5780.5
467,25.72,20,7,2022,9,8,25.6,79.43,93121.69,3.91,5.58,134.11,0.8,7752.5,4352.0
468,25.71,20,7,2022,9,9,25.89,76.96,93126.82,4.47,5.58,134.11,0.8,7694.5,4998.5
469,25.71,20,7,2022,9,10,,,,5.02,5.58,134.67,2.4,7692.0,3003.0
470,25.7,20,7,2022,9,11,25.9,74.15,93128.3,5.58,5.58,134.11,1.2,7692.0,13673.5
471,25.69,20,7,2022,9,12,25.2,76.96,93127.69,0.55,5.58,132.99,1.6,7634.0,10435.0
472,25.69,20,7,2022,10,2,,,,1.11,5.58,133.55,1.6,7692.0,8908.0
473,25.68,20,7,2022,10,3,25.61,72.42,93133.64,1.67,5.58,132.99,0.8,7694.5,8550.5
474,25.68,20,7,2022,10,4,26.4,73.13,93135.46,2.23,5.58,132.99,1.2,7694.5,4943.0
475,25.69,20,7,2022,10,5,27.44,68.21,93128.44,2.79,5.58,132.99,2.0,7694.5,5730.0
476,25.69,20,7,2022,10,6,28.12,64.68,93119.97,3.35,5.58,132.99,1.6,7692.0,2171.0
477,25.68,20,7,2022,10,8,27.29,66.16,93120.45,3.91,5.58,132.99,1.2,7694.5,14711.5
478,25.68,20,7,2022,10,9,,,,4.47,5.58,133.55,3.2,7576.0,5620.0
479,25.68,20,7,2022,10,10,27.1,69.78,93121.14,5.02,5.58,132.99,0.0,7694.5,9562.5
480,25.68,20,7,2022,10,11,,,,5.58,5.58,133.55,1.6,7692.0,1272.0
481,25.69,20,7,2022,10,12,28.0,66.93,93107.3,0.55,5.58,131.87,0.8,7634.0,7554.5
482,25.68,20,7,2022,11,2,27.22,65.7,93110.25,1.11,5.58,131.87,1.2,7634.0,10872.5
483,25.69,20,7,2022,11,3,27.17,67.16,93109.2,1.67,5.58,131.87,1.2,7694.5,13556.0
484,25.69,20,7,2022,11,4,,,,2.23,5.58,132.43,5.6,7576.0,384.0
485,25.7,20,7,2022,11,5,28.26,63.42,93108.37,2.79,5.58,131.87,2.4,7634.0,10418.5
486,25.7,20,7,2022,11,6,28.22,64.68,93106.19,3.35,5.58,131.87,0.8,7634.0,3549.0
487,25.7,20,7,2022,11,8,27.88,65.1,93106.47,3.91,5.58,131.87,1.2,7634.0,14882.5
488,25.71,20,7,2022,11,9,27.12,66.94,93102.63,4.47,5.58,131.87,0.4,7692.0,11009.5
489,25.71,20,7,2022,11,10,26.82,69.93,93105.97,5.02,5.58,131.87,0.4,7694.5,12335.0
490,25.72,20,7,2022,11,11,26.37,69.95,93111.7,5.58,5.58,131.87,1.2,7752.5,10260.5
491,25.72,20,7,2022,11,12,26.09,71.02,93112.36,0.55,5.58,130.755,1.2,7752.5,12029.5
492,25.73,20,7,2022,12,2,26.92,69.08,93090.81,1.11,5.58,130.755,0.4,7752.5,474.5
493,25.74,20,7,2022,12,3,,,,1.67,5.58,131.31,1.6,7692.0,6778.0
494,25.75,20,7,2022,12,4,,,,2.23,5.58,131.31,4.0,7576.0,4670.0
495,25.76,20,7,2022,12,5,,,,2.79,5.58,131.31,3.2,7692.0,10974.0
496,25.77,20,7,2022,12,6,,,,3.35,5.58,131.31,3.2,7692.0,13693.0
497,25.78,20,7,2022,12,8,27.12,69.69,93075.64,3.91,5.58,130.755,0.8,7694.5,2489.5
498,25.8,20,7,2022,12,9,,,,4.47,5.58,131.31,4.8,7576.0,2630.0
499,25.81,20,7,2022,12,10,,,,5.02,5.58,131.31,4.0,7463.0,4220.0
500,25.82,20,7,2022,12,11,29.62,61.11,93042.8,5.58,5.58,130.755,1.2,7634.0,10622.0
