ttime,pm1,pm2,pm3,am,sm,lum,temp,humd,pres
2022-07-19 14:19:09,2.23,6.7,150.03,0.0,7353.0,384.0,28.82,63.46,92954.46
2022-07-19 14:24:09,2.79,6.7,150.03,0.0,7353.0,384.0,29.04,61.09,92943.26
2022-07-19 14:29:09,3.35,6.7,150.03,0.0,7463.0,384.0,28.98,60.58,92938.65
2022-07-19 14:34:09,3.91,6.7,150.03,0.0,7463.0,384.0,28.92,61.49,92948.67
2022-07-19 14:39:09,4.47,6.7,150.03,0.0,7353.0,384.0,29.2,62.97,92945.62
2022-07-19 14:44:09,5.02,6.7,150.03,0.0,7353.0,384.0,28.87,62.35,92940.07
2022-07-19 14:49:09,5.58,6.7,150.03,0.0,7463.0,384.0,28.62,64.04,92939.87
2022-07-19 14:54:09,6.14,6.7,150.03,0.0,7353.0,3683.0,28.36,64.38,92938.15
2022-07-19 14:59:10,0.55,6.14,153.66,0.0,7353.0,384.0,28.34,64.72,92928.97
2022-07-19 15:05:10,1.11,6.14,153.66,0.0,7353.0,384.0,28.61,62.95,92916.93
2022-07-19 15:11:10,1.67,6.14,153.66,0.0,7353.0,384.0,28.67,65.16,92915.99
2022-07-19 15:17:10,2.23,6.14,153.66,0.0,7463.0,384.0,28.95,62.65,92917.61
2022-07-19 15:23:10,2.79,6.14,153.66,0.0,7463.0,384.0,29.2,61.88,92903.91
2022-07-19 15:29:10,3.35,6.14,153.66,0.0,7353.0,6248.0,28.21,64.1,92895.59
2022-07-19 15:35:10,3.91,6.14,153.66,0.0,7353.0,384.0,28.29,64.54,92885.74
2022-07-19 15:41:11,4.47,6.14,153.66,0.0,7463.0,384.0,29.04,62.47,92870.86
2022-07-19 15:47:10,5.02,6.14,153.66,0.0,7353.0,16028.0,28.9,62.63,92861.78
2022-07-19 15:53:10,5.58,6.14,153.66,0.0,7353.0,15410.0,27.19,67.28,92860.42
2022-07-19 15:59:12,0.55,5.58,152.55,0.0,7353.0,15830.0,26.43,70.82,92856.67
2022-07-19 16:05:10,1.11,5.58,152.55,0.0,7353.0,384.0,27.04,70.36,92847.05
2022-07-19 16:11:10,1.67,5.58,152.55,0.0,7353.0,384.0,28.68,62.88,92842.27
2022-07-19 16:17:11,2.23,5.58,152.55,0.0,7353.0,16607.0,27.59,65.03,92844.46
2022-07-19 16:23:11,2.79,5.58,152.55,0.0,7463.0,1362.0,27.21,67.03,92835.78
2022-07-19 16:35:11,3.91,5.58,152.55,0.0,7353.0,490.0,26.86,67.13,92840.26
2022-07-19 16:47:11,5.02,5.58,152.55,0.0,7353.0,384.0,27.12,67.2,92835.05
2022-07-19 16:53:11,5.58,5.58,152.55,0.0,7353.0,384.0,28.18,62.49,92835.0
2022-07-19 16:59:11,0.55,5.58,151.43,0.0,7353.0,384.0,28.46,61.69,92836.05
2022-07-19 17:05:11,1.11,5.58,151.43,0.0,7353.0,384.0,27.9,61.88,92849.95
2022-07-19 17:11:11,1.67,5.58,151.43,0.0,7463.0,384.0,27.4,62.69,92857.7
2022-07-19 17:17:11,2.23,5.58,151.43,0.0,7463.0,2757.0,26.8,64.9,92854.44
2022-07-19 17:23:11,2.79,5.58,151.43,0.0,7246.0,18348.0,25.89,67.66,92868.07
2022-07-19 17:29:11,3.35,5.58,151.43,0.0,7246.0,15881.0,25.17,71.6,92875.89
2022-07-19 17:35:11,3.91,5.58,151.43,0.0,7246.0,6827.0,24.73,72.75,92872.64
2022-07-19 17:41:12,4.47,5.58,151.43,0.0,7246.0,6801.0,24.36,75.42,92885.45
2022-07-19 17:47:11,5.02,5.58,151.43,0.0,7353.0,3648.0,24.1,77.5,92903.59
2022-07-19 17:53:12,5.58,5.58,151.43,0.0,7246.0,4631.0,24.01,80.01,92911.05
2022-07-19 17:59:11,0.55,5.58,150.31,0.0,7246.0,6577.0,23.8,78.78,92917.84
2022-07-19 18:05:11,1.11,5.58,150.31,0.0,7246.0,8056.0,23.71,81.28,92927.29
2022-07-19 18:11:11,1.67,5.58,150.31,0.0,7246.0,6302.0,23.46,83.0,92922.55
2022-07-19 18:23:12,2.79,5.58,150.31,0.0,7353.0,4080.0,22.79,87.43,92936.22
2022-07-19 18:29:12,3.35,5.58,150.31,0.0,7246.0,3287.0,22.55,87.87,92927.32
2022-07-19 18:35:12,3.91,5.58,150.31,0.0,7246.0,2214.0,22.31,88.42,92934.95
2022-07-19 18:41:12,4.47,5.58,150.31,0.0,7246.0,1756.0,22.15,89.46,92939.74
2022-07-19 18:47:12,5.02,5.58,150.31,0.0,7246.0,1346.0,21.98,90.32,92939.05
2022-07-19 18:53:12,5.58,5.58,150.31,0.0,7246.0,979.0,21.89,91.25,92940.91
2022-07-19 18:59:12,0.55,5.58,149.19,0.0,7246.0,678.0,21.79,91.37,92931.02
2022-07-19 19:11:13,1.67,5.58,149.19,0.0,7246.0,96.0,21.6,92.38,92939.67
2022-07-19 19:23:13,2.79,5.58,149.19,0.0,7246.0,8.0,21.85,91.48,92944.59
2022-07-19 19:29:12,3.35,5.58,149.19,0.0,7246.0,5.0,21.98,90.92,92945.84
2022-07-19 19:35:13,3.91,5.58,149.19,0.0,7246.0,5.0,22.04,90.72,92953.34
2022-07-19 19:41:12,4.47,5.58,149.19,0.0,7246.0,5.0,21.92,90.4,92956.3
2022-07-19 19:47:12,5.02,5.58,149.19,0.0,7246.0,5.0,21.7,90.31,92952.31
2022-07-19 20:05:13,1.11,5.58,148.08,0.0,7246.0,5.0,21.44,91.33,92966.99
2022-07-19 20:17:13,2.23,5.58,148.08,0.0,7246.0,5.0,21.25,92.18,92972.24
2022-07-19 20:23:13,2.79,5.58,148.08,0.0,7246.0,5.0,21.17,92.51,92973.5
2022-07-19 20:29:13,3.35,5.58,148.08,0.0,7246.0,5.0,21.06,92.92,92991.81
2022-07-19 20:35:13,3.91,5.58,148.08,0.0,7246.0,5.0,21.04,93.19,92991.62
2022-07-19 20:47:13,5.02,5.58,148.08,0.0,7246.0,5.0,21.09,92.74,93004.25
2022-07-19 20:53:13,5.58,5.58,148.08,0.0,7246.0,5.0,21.04,92.53,93009.55
2022-07-19 20:59:15,0.55,5.58,146.96,0.0,7246.0,5.0,20.98,92.73,93007.51
2022-07-19 21:05:13,1.11,5.58,146.96,0.0,7353.0,5.0,20.87,93.25,93014.82
2022-07-19 21:11:14,1.67,5.58,146.96,0.0,7246.0,3.0,20.8,93.64,93023.97
2022-07-19 21:35:13,3.91,5.58,146.96,0.0,7246.0,5.0,20.7,94.17,93033.05
2022-07-19 21:41:14,4.47,5.58,146.96,0.0,7246.0,5.0,20.65,94.67,93046.39
2022-07-19 21:59:14,0.55,5.58,145.84,0.0,7246.0,5.0,20.6,95.01,93065.76
2022-07-19 22:05:14,1.11,5.58,145.84,0.0,7246.0,5.0,20.54,95.33,93067.36
2022-07-19 22:11:14,1.67,5.58,145.84,0.0,7246.0,5.0,20.5,95.38,93077.94
2022-07-19 22:17:15,2.23,5.58,145.84,0.0,7353.0,5.0,20.47,95.5,93092.19
2022-07-19 22:23:15,2.79,5.58,145.84,0.0,7246.0,5.0,20.46,95.57,93081.05
2022-07-19 22:29:15,3.35,5.58,145.84,0.0,7246.0,5.0,20.42,95.77,93092.87
2022-07-19 22:41:14,4.47,5.58,145.84,0.0,7246.0,5.0,20.29,96.28,93103.41
2022-07-19 22:47:14,5.02,5.58,145.84,0.0,7246.0,5.0,20.38,96.34,93112.44
2022-07-19 22:53:14,5.58,5.58,145.84,0.0,7246.0,5.0,20.43,95.96,93121.06
2022-07-19 22:59:14,0.55,5.58,144.72,0.0,7246.0,5.0,20.44,96.12,93118.32
2022-07-19 23:05:15,1.11,5.58,144.72,0.0,7353.0,5.0,20.45,96.02,93118.5
2022-07-19 23:11:14,1.67,5.58,144.72,0.0,7246.0,5.0,20.31,96.07,93123.55
2022-07-19 23:23:14,2.79,5.58,144.72,0.0,7246.0,5.0,20.15,96.38,93113.01
2022-07-19 23:29:15,3.35,5.58,144.72,0.0,7246.0,5.0,20.1,96.38,93117.36
2022-07-19 23:47:15,5.02,5.58,144.72,0.0,7246.0,5.0,20.09,96.94,93111.67
2022-07-20 00:05:17,1.11,5.58,143.61,0.0,7246.0,5.0,19.98,97.1,93104.45
2022-07-20 00:35:16,3.91,5.58,143.61,0.0,7246.0,5.0,19.84,97.38,93084.64
2022-07-20 00:41:16,4.47,5.58,143.61,0.0,7246.0,5.0,19.82,97.57,93081.69
2022-07-20 00:47:15,5.02,5.58,143.61,0.0,7246.0,5.0,19.8,97.66,93089.16
2022-07-20 00:53:15,5.58,5.58,143.61,0.0,7353.0,5.0,19.84,97.49,93071.66
2022-07-20 01:11:16,1.67,5.58,142.49,0.0,7143.0,5.0,19.89,97.77,93054.34
2022-07-20 01:17:17,2.23,5.58,142.49,0.0,7353.0,5.0,19.92,97.75,93049.78
2022-07-20 01:23:16,2.79,5.58,142.49,0.0,7143.0,5.0,20.01,97.69,93036.12
2022-07-20 01:29:16,3.35,5.58,142.49,0.0,7143.0,5.0,20.09,97.69,93032.89
2022-07-20 01:35:16,3.91,5.58,142.49,0.0,7143.0,5.0,20.13,97.63,93023.81
2022-07-20 01:53:16,5.58,5.58,142.49,0.0,7042.0,4.0,19.96,97.47,93008.34
2022-07-20 01:59:17,0.55,5.58,141.37,0.0,7143.0,5.0,19.94,97.49,93008.87
2022-07-20 02:05:16,1.11,5.58,141.37,0.0,7042.0,5.0,20.07,97.54,93002.0
2022-07-20 02:11:17,1.67,5.58,141.37,0.0,7042.0,5.0,20.12,97.41,93005.14
2022-07-20 02:17:17,2.23,5.58,141.37,0.0,7042.0,5.0,20.05,97.09,92983.9
2022-07-20 02:23:18,2.79,5.58,141.37,0.0,6944.0,5.0,20.04,97.15,92976.74
2022-07-20 02:29:16,3.35,5.58,141.37,0.0,7042.0,5.0,20.01,97.14,92978.55
2022-07-20 02:47:18,5.02,5.58,141.37,0.0,6944.0,5.0,19.92,97.32,92959.86
2022-07-20 03:05:17,1.11,5.58,140.25,0.0,7143.0,5.0,19.87,97.51,92945.03
2022-07-20 03:11:17,1.67,5.58,140.25,0.0,7576.0,4.0,19.87,97.51,92941.56
2022-07-20 03:17:18,2.23,5.58,140.25,0.0,7576.0,0.0,19.82,97.57,92948.67
2022-07-20 03:23:17,2.79,5.58,140.25,0.0,7813.0,0.0,19.86,97.66,92960.03
2022-07-20 03:29:17,3.35,5.58,140.25,0.0,7692.0,0.0,19.88,97.67,92959.69
2022-07-20 03:35:17,3.91,5.58,140.25,0.0,7937.0,5.0,19.84,97.63,92937.9
2022-07-20 03:41:17,4.47,5.58,140.25,0.0,7937.0,5.0,19.87,97.64,92942.3
2022-07-20 03:47:18,5.02,5.58,140.25,0.0,7937.0,5.0,19.9,97.58,92954.38
2022-07-20 03:59:17,0.55,5.58,139.14,0.0,7692.0,5.0,19.87,97.42,92955.47
2022-07-20 04:11:20,1.67,5.58,139.14,0.0,7937.0,1.0,19.79,97.5,92971.67
2022-07-20 04:17:18,2.23,5.58,139.14,0.0,7692.0,1.0,19.73,97.55,92955.56
2022-07-20 04:23:18,2.79,5.58,139.14,0.0,7813.0,1.0,19.8,97.65,92958.9
2022-07-20 04:29:18,3.35,5.58,139.14,0.0,7692.0,1.0,19.79,97.61,92968.4
2022-07-20 04:35:19,3.91,5.58,139.14,0.0,7692.0,1.0,19.69,97.56,92972.15
2022-07-20 04:47:18,5.02,5.58,139.14,0.0,7813.0,1.0,19.52,97.74,92962.87
2022-07-20 04:53:18,5.58,5.58,139.14,0.0,7813.0,1.0,19.45,98.02,92951.31
2022-07-20 04:59:19,0.55,5.58,138.02,0.0,7692.0,0.0,19.37,97.88,92958.75
2022-07-20 05:05:18,1.11,5.58,138.02,0.0,7813.0,0.0,19.35,97.91,92957.09
2022-07-20 05:11:19,1.67,5.58,138.02,0.0,7692.0,1.0,19.31,98.0,92963.09
2022-07-20 05:17:18,2.23,5.58,138.02,0.0,7692.0,1.0,19.28,98.04,92980.4
2022-07-20 05:29:18,3.35,5.58,138.02,0.0,7813.0,1.0,19.25,98.18,92987.12
2022-07-20 05:35:18,3.91,5.58,138.02,0.0,7813.0,1.0,19.25,98.21,92976.74
2022-07-20 05:41:18,4.47,5.58,138.02,0.0,7813.0,2.0,19.29,98.24,92992.28
2022-07-20 05:47:18,5.02,5.58,138.02,0.0,7813.0,2.0,19.51,98.34,92994.49
2022-07-20 05:53:19,5.58,5.58,138.02,0.0,7692.0,6.0,19.68,98.45,92998.84
2022-07-20 05:59:18,0.55,5.58,136.9,0.0,7813.0,40.0,19.76,98.59,93009.84
2022-07-20 06:05:18,1.11,5.58,136.9,0.0,7692.0,168.0,19.69,98.25,93005.54
2022-07-20 06:11:19,1.67,5.58,136.9,0.0,7813.0,342.0,19.54,98.15,93015.12
2022-07-20 06:17:20,2.23,5.58,136.9,0.0,7692.0,619.0,19.45,98.41,93016.31
2022-07-20 06:23:19,2.79,5.58,136.9,0.0,7692.0,942.0,19.45,98.16,93023.28
2022-07-20 06:35:19,3.91,5.58,136.9,0.0,7692.0,1430.0,19.75,98.17,93039.05
2022-07-20 06:41:19,4.47,5.58,136.9,0.0,7813.0,1768.0,19.93,97.89,93049.06
2022-07-20 06:47:20,5.02,5.58,136.9,0.0,7692.0,2152.0,20.06,97.27,93053.37
2022-07-20 06:59:20,0.55,5.58,135.78,0.0,7813.0,3055.0,20.27,96.16,93079.09
2022-07-20 07:05:20,1.11,5.58,135.78,0.0,7692.0,3770.0,20.59,95.42,93081.5
2022-07-20 07:11:20,1.67,5.58,135.78,0.0,7692.0,4145.0,21.54,92.21,93077.99
2022-07-20 07:23:19,2.79,5.58,135.78,0.0,7692.0,4965.0,22.95,87.0,93082.25
2022-07-20 07:35:21,3.91,5.58,135.78,0.0,7813.0,5608.0,23.11,84.79,93079.47
2022-07-20 07:41:20,4.47,5.58,135.78,0.0,7692.0,6874.0,22.43,87.67,93081.69
2022-07-20 07:53:19,5.58,5.58,135.78,0.0,7813.0,7791.0,22.62,87.57,93099.24
2022-07-20 08:05:19,1.11,5.58,134.67,0.0,7692.0,6901.0,23.03,84.79,93103.55
2022-07-20 08:11:20,1.67,5.58,134.67,0.0,7692.0,8166.0,23.79,82.11,93096.2
2022-07-20 08:17:20,2.23,5.58,134.67,0.0,7692.0,9314.0,23.29,84.64,93106.56
2022-07-20 08:23:20,2.79,5.58,134.67,0.0,7813.0,7786.0,23.09,84.08,93104.63
2022-07-20 08:29:22,3.35,5.58,134.67,0.0,7692.0,11076.0,23.01,84.8,93118.62
2022-07-20 08:35:20,3.91,5.58,134.67,0.0,7692.0,10078.0,23.2,84.59,93122.2
2022-07-20 08:41:20,4.47,5.58,134.67,0.0,7692.0,7874.0,24.62,80.63,93118.18
2022-07-20 08:47:20,5.02,5.58,134.67,0.0,7813.0,13531.0,25.05,78.67,93116.07
2022-07-20 08:59:20,0.55,5.58,133.55,0.0,7813.0,10765.0,25.12,77.72,93124.28
2022-07-20 09:05:20,1.11,5.58,133.55,0.0,7813.0,11678.0,24.7,79.46,93117.37
2022-07-20 09:11:21,1.67,5.58,133.55,0.0,7813.0,14200.0,24.26,80.88,93120.13
2022-07-20 09:17:22,2.23,5.58,133.55,0.0,7692.0,5879.0,24.31,80.73,93118.44
2022-07-20 09:23:21,2.79,5.58,133.55,0.0,7692.0,12794.0,24.98,77.1,93108.59
2022-07-20 09:29:21,3.35,5.58,133.55,0.0,7692.0,7687.0,24.92,78.32,93114.37
2022-07-20 09:35:20,3.91,5.58,133.55,0.0,7813.0,8320.0,25.6,79.43,93121.69
2022-07-20 09:41:20,4.47,5.58,133.55,0.0,7813.0,9554.0,25.89,76.96,93126.82
2022-07-20 09:53:22,5.58,5.58,133.55,0.0,7692.0,13280.0,25.9,74.15,93128.3
2022-07-20 09:59:21,0.55,5.58,132.43,0.0,7692.0,15276.0,25.2,76.96,93127.69
2022-07-20 10:11:22,1.67,5.58,132.43,0.0,7813.0,10627.0,25.61,72.42,93133.64
2022-07-20 10:17:22,2.23,5.58,132.43,0.0,7813.0,9502.0,26.4,73.13,93135.46
2022-07-20 10:23:22,2.79,5.58,132.43,0.0,7813.0,11076.0,27.44,68.21,93128.44
2022-07-20 10:29:21,3.35,5.58,132.43,0.0,7692.0,3958.0,28.12,64.68,93119.97
2022-07-20 10:35:21,3.91,5.58,132.43,0.0,7813.0,15870.0,27.29,66.16,93120.45
2022-07-20 10:47:22,5.02,5.58,132.43,0.0,7813.0,15572.0,27.1,69.78,93121.14
2022-07-20 10:59:22,0.55,5.58,131.31,0.0,7692.0,9966.0,28.0,66.93,93107.3
2022-07-20 11:05:22,1.11,5.58,131.31,0.0,7692.0,14311.0,27.22,65.7,93110.25
2022-07-20 11:11:23,1.67,5.58,131.31,0.0,7813.0,12583.0,27.17,67.16,93109.2
2022-07-20 11:23:21,2.79,5.58,131.31,0.0,7692.0,14903.0,28.26,63.42,93108.37
2022-07-20 11:29:21,3.35,5.58,131.31,0.0,7692.0,6714.0,28.22,64.68,93106.19
2022-07-20 11:35:21,3.91,5.58,131.31,0.0,7692.0,14220.0,27.88,65.1,93106.47
2022-07-20 11:41:22,4.47,5.58,131.31,0.0,7692.0,8795.0,27.12,66.94,93102.63
2022-07-20 11:47:22,5.02,5.58,131.31,0.0,7813.0,13280.0,26.82,69.93,93105.97
2022-07-20 11:53:22,5.58,5.58,131.31,0.0,7813.0,8468.0,26.37,69.95,93111.7
2022-07-20 11:59:22,0.55,5.58,130.2,0.0,7813.0,12975.0,26.09,71.02,93112.36
2022-07-20 12:05:24,1.11,5.58,130.2,0.0,7813.0,496.0,26.92,69.08,93090.81
2022-07-20 12:35:23,3.91,5.58,130.2,0.0,7813.0,2749.0,27.12,69.69,93075.64
2022-07-20 12:53:23,5.58,5.58,130.2,0.0,7692.0,9131.0,29.62,61.11,93042.8
2022-07-20 13:05:24,1.11,5.58,129.08,0.0,7692.0,5624.0,28.06,65.6,93025.16
2022-07-20 13:17:24,2.23,5.58,129.08,0.0,7813.0,15525.0,26.12,76.17,93016.37
2022-07-20 13:23:23,2.79,5.58,129.08,0.0,7692.0,3050.0,26.53,74.13,93013.95
2022-07-20 13:41:23,4.47,5.58,129.08,0.0,7692.0,420.0,29.07,64.24,92990.69
2022-07-20 13:47:23,5.02,5.58,129.08,0.0,7813.0,5673.0,29.05,61.34,92976.63
2022-07-20 13:53:23,5.58,5.58,129.08,0.0,7813.0,605.0,28.45,65.5,92975.51
2022-07-20 13:59:24,0.55,5.58,128.52,0.0,7813.0,384.0,29.3,61.03,92959.42
2022-07-20 14:05:25,1.11,5.58,128.52,0.0,7813.0,6182.0,29.27,61.27,92948.05
2022-07-20 14:11:23,1.67,5.58,128.52,0.0,7692.0,1785.0,29.71,59.0,92943.86
2022-07-20 14:23:24,2.79,5.58,128.52,0.0,7813.0,1240.0,29.62,59.38,92931.49
2022-07-20 14:29:24,3.35,5.58,128.52,0.0,7692.0,384.0,30.11,61.61,92921.05
2022-07-20 14:41:24,4.47,5.58,128.52,0.0,7692.0,6743.0,29.77,57.64,92910.7
2022-07-20 14:47:23,5.02,5.58,128.52,0.0,7813.0,13191.0,29.45,58.2,92899.8
2022-07-20 14:59:24,0.55,5.58,128.52,0.0,7813.0,11585.0,27.52,67.63,92911.06
2022-07-20 15:11:25,1.67,5.58,128.52,0.0,7813.0,384.0,28.62,65.06,92894.09
2022-07-20 15:29:24,3.35,5.58,128.52,0.0,7813.0,499.0,30.23,60.18,92906.49
2022-07-20 15:41:24,4.47,5.58,128.52,0.0,7813.0,384.0,29.18,62.48,92899.54
2022-07-20 15:47:24,5.02,5.58,128.52,0.0,7692.0,384.0,29.13,62.95,92892.41
2022-07-20 15:53:25,5.58,5.58,128.52,0.0,7692.0,384.0,28.96,61.06,92896.84
2022-07-20 15:59:25,0.55,5.58,128.52,0.0,7813.0,2344.0,28.17,63.52,92889.81
2022-07-20 16:05:26,1.11,5.58,128.52,0.0,7692.0,6837.0,27.51,65.13,92886.1
2022-07-20 16:17:25,2.23,5.58,128.52,0.0,7813.0,12093.0,26.82,67.43,92881.55
2022-07-20 16:23:25,2.79,5.58,128.52,0.0,7813.0,6818.0,26.59,66.84,92861.2
2022-07-20 16:35:25,3.91,5.58,128.52,0.0,7813.0,384.0,27.7,62.83,92853.44
2022-07-20 16:41:25,4.47,5.58,128.52,0.0,7692.0,384.0,29.11,58.23,92840.8
2022-07-20 16:47:25,5.02,5.58,128.52,0.0,7692.0,384.0,28.77,59.6,92841.44
2022-07-20 16:59:25,0.55,5.58,128.52,0.0,7813.0,2887.0,27.69,63.3,92852.0
2022-07-20 17:05:25,1.11,5.58,128.52,0.0,7692.0,3843.0,26.44,67.65,92845.59
2022-07-20 17:11:25,1.67,5.58,128.52,0.0,7813.0,2936.0,26.32,69.97,92858.74
2022-07-20 17:17:25,2.23,5.58,128.52,0.0,7813.0,435.0,26.09,71.42,92861.24
2022-07-20 17:23:25,2.79,5.58,128.52,0.0,7813.0,11685.0,25.87,71.68,92874.18
2022-07-20 17:29:25,3.35,5.58,128.52,0.0,7813.0,5672.0,24.98,75.53,92869.7
2022-07-20 17:35:25,3.91,5.58,128.52,0.0,7813.0,9205.0,24.67,77.15,92869.99
2022-07-20 17:41:26,4.47,5.58,128.52,0.0,7813.0,10016.0,24.61,77.43,92875.76
2022-07-20 17:47:26,5.02,5.58,128.52,0.0,7813.0,8616.0,24.6,77.6,92889.56
2022-07-20 17:53:25,5.58,5.58,128.52,0.0,7692.0,10757.0,24.54,75.28,92889.84
2022-07-20 17:59:27,0.55,5.58,128.52,0.0,7692.0,7972.0,24.31,75.02,92888.06
2022-07-20 18:05:26,1.11,5.58,128.52,0.0,7813.0,6603.0,24.11,76.0,92896.76
2022-07-20 18:11:26,1.67,5.58,128.52,0.0,7692.0,3566.0,23.85,77.54,92895.39
2022-07-20 18:23:26,2.79,5.58,128.52,0.0,7813.0,3349.0,23.43,80.7,92907.12
2022-07-20 18:29:25,3.35,5.58,128.52,0.0,7813.0,3028.0,23.37,80.23,92905.34
2022-07-20 18:35:25,3.91,5.58,128.52,0.0,7813.0,2488.0,23.22,81.28,92911.72
2022-07-20 18:41:26,4.47,5.58,128.52,0.0,7813.0,1688.0,23.12,81.2,92913.44
2022-07-20 18:47:26,5.02,5.58,128.52,0.0,7813.0,800.0,22.96,82.25,92912.24
2022-07-20 18:53:26,5.58,5.58,128.52,0.0,7692.0,464.0,22.84,83.43,92905.7
2022-07-20 18:59:28,0.55,5.58,128.52,0.0,7813.0,244.0,22.68,83.92,92914.62
2022-07-20 19:05:26,1.11,5.58,128.52,0.0,7692.0,107.0,22.51,84.95,92929.75
2022-07-20 19:11:26,1.67,5.58,128.52,0.0,7813.0,38.0,22.4,85.85,92931.61
2022-07-20 19:17:26,2.23,5.58,128.52,0.0,7692.0,17.0,22.37,87.05,92940.99
2022-07-20 19:23:26,2.79,5.58,128.52,0.0,7692.0,10.0,22.28,86.52,92954.6
2022-07-20 19:29:26,3.35,5.58,128.52,0.0,7692.0,5.0,22.28,87.17,92968.18
2022-07-20 19:35:26,3.91,5.58,128.52,0.0,7813.0,6.0,22.2,86.76,92970.56
2022-07-20 19:41:26,4.47,5.58,128.52,0.0,7813.0,5.0,22.14,87.67,92972.01
2022-07-20 19:47:27,5.02,5.58,128.52,0.0,7692.0,5.0,22.06,87.48,92971.3
2022-07-20 19:59:29,0.55,5.58,128.52,0.0,7692.0,5.0,21.93,88.53,92978.29
2022-07-20 20:05:26,1.11,5.58,128.52,0.0,7813.0,4.0,21.87,88.77,92983.45
2022-07-20 20:11:27,1.67,5.58,128.52,0.0,7692.0,5.0,21.78,89.1,92996.28
2022-07-20 20:17:27,2.23,5.58,128.52,0.0,7813.0,5.0,21.7,90.03,92990.8
2022-07-20 20:23:28,2.79,5.58,128.52,0.0,7813.0,5.0,21.69,90.94,93011.3
2022-07-20 20:29:27,3.35,5.58,128.52,0.0,7813.0,5.0,21.76,90.5,93024.87
2022-07-20 20:35:28,3.91,5.58,128.52,0.0,7692.0,2.0,21.75,90.76,93020.64
2022-07-20 20:41:27,4.47,5.58,128.52,0.0,7692.0,3.0,21.73,90.9,93026.14
2022-07-20 20:47:27,5.02,5.58,128.52,0.0,7692.0,5.0,21.72,91.09,93019.92
2022-07-20 20:53:27,5.58,5.58,128.52,0.0,7692.0,1.0,21.69,91.78,93033.29
2022-07-20 20:59:29,0.55,5.58,128.52,0.0,7692.0,5.0,21.68,91.83,93036.61
2022-07-20 21:11:28,1.67,5.58,128.52,0.0,7813.0,5.0,21.67,91.92,93041.91
2022-07-20 21:17:27,2.23,5.58,128.52,0.0,7692.0,3.0,21.62,92.04,93052.53
2022-07-20 21:23:28,2.79,5.58,128.52,0.0,7813.0,0.0,21.54,92.19,93066.27
2022-07-20 21:29:28,3.35,5.58,128.52,0.0,7692.0,5.0,21.53,92.34,93058.56
2022-07-20 21:35:28,3.91,5.58,128.52,0.0,7813.0,5.0,21.48,92.67,93064.41
2022-07-20 21:41:28,4.47,5.58,128.52,0.0,7692.0,5.0,21.46,92.96,93065.51
2022-07-20 21:47:27,5.02,5.58,128.52,0.0,7813.0,5.0,21.46,92.78,93071.74
2022-07-20 21:53:28,5.58,5.58,128.52,0.0,7813.0,5.0,21.45,93.26,93075.78
2022-07-20 21:59:28,0.55,5.58,128.52,0.0,7813.0,5.0,21.44,92.65,93086.57
2022-07-20 22:05:27,1.11,5.58,128.52,0.0,7692.0,1.0,21.46,92.29,93086.95
2022-07-20 22:11:27,1.67,5.58,128.52,0.0,7813.0,5.0,21.48,91.76,93087.15
2022-07-20 22:17:28,2.23,5.58,128.52,0.0,7692.0,3.0,21.45,91.76,93092.26
2022-07-20 22:23:29,2.79,5.58,128.52,0.0,7813.0,5.0,21.45,91.67,93100.5
2022-07-20 22:29:28,3.35,5.58,128.52,0.0,7692.0,5.0,21.42,91.59,93098.86
2022-07-20 22:35:28,3.91,5.58,128.52,0.0,7813.0,5.0,21.37,91.75,93102.46
2022-07-20 22:47:30,5.02,5.58,128.52,0.0,7813.0,5.0,21.18,91.96,93101.51
2022-07-20 22:53:29,5.58,5.58,128.52,0.0,7813.0,5.0,21.13,92.08,93096.9
2022-07-20 22:59:29,0.55,5.58,128.52,0.0,7692.0,5.0,21.13,92.12,93105.7
2022-07-20 23:11:28,1.67,5.58,128.52,0.0,7813.0,5.0,21.18,91.41,93102.78
2022-07-20 23:17:29,2.23,5.58,128.52,0.0,7692.0,5.0,21.19,91.51,93098.76
2022-07-20 23:23:29,2.79,5.58,128.52,0.0,7813.0,5.0,21.14,91.38,93096.9
2022-07-20 23:29:29,3.35,5.58,128.52,0.0,7692.0,5.0,21.12,91.25,93103.15
2022-07-20 23:35:28,3.91,5.58,128.52,0.0,7813.0,5.0,21.12,91.05,93101.66
2022-07-20 23:41:29,4.47,5.58,128.52,0.0,7813.0,5.0,21.1,91.3,93107.69
2022-07-20 23:47:28,5.02,5.58,128.52,0.0,7813.0,5.0,21.05,91.37,93098.17
2022-07-20 23:53:30,5.58,5.58,128.52,0.0,7813.0,5.0,20.98,91.65,93094.12
2022-07-20 23:59:29,0.55,5.58,128.52,0.0,7692.0,5.0,20.87,92.75,93092.42
2022-07-21 00:05:30,1.11,5.58,128.52,0.0,7813.0,5.0,20.71,93.54,93077.89
2022-07-21 00:11:29,1.67,5.58,128.52,0.0,7692.0,5.0,20.6,94.37,93071.25
2022-07-21 00:17:29,2.23,5.58,128.52,0.0,7813.0,5.0,20.46,94.77,93078.3
2022-07-21 00:23:29,2.79,5.58,128.52,0.0,7813.0,5.0,20.37,95.23,93080.05
2022-07-21 00:29:29,3.35,5.58,128.52,0.0,7813.0,5.0,20.34,95.53,93066.7
