ttime,pm1,pm2,pm3,am,sm,st,lum
2022-07-19 19:41:11,4.47,5.58,150.31,4.8,7813.0,26.62,1.0
2022-07-19 19:47:11,5.02,5.58,150.31,0.8,7813.0,26.63,1.0
2022-07-19 19:53:12,5.58,5.58,150.31,6.4,7692.0,26.64,1.0
2022-07-19 19:59:12,0.55,5.58,149.19,0.0,7813.0,26.65,1.0
2022-07-19 20:05:12,1.11,5.58,149.19,2.4,7692.0,26.66,1.0
2022-07-19 20:11:12,1.67,5.58,149.19,0.0,7813.0,26.67,1.0
2022-07-19 20:17:12,2.23,5.58,149.19,3.2,7692.0,26.67,1.0
2022-07-19 20:23:12,2.79,5.58,149.19,0.0,7692.0,26.68,1.0
2022-07-19 20:29:12,3.35,5.58,149.19,0.0,7813.0,26.68,1.0
2022-07-19 20:35:12,3.91,5.58,149.19,0.0,7813.0,26.68,1.0
2022-07-19 20:41:13,4.47,5.58,149.19,0.8,7813.0,26.69,1.0
2022-07-19 20:47:12,5.02,5.58,149.19,0.0,7813.0,26.69,1.0
2022-07-19 20:53:14,5.58,5.58,149.19,2.4,7813.0,26.69,1.0
2022-07-19 20:59:12,0.55,5.58,148.08,0.8,7692.0,26.69,1.0
2022-07-19 21:05:12,1.11,5.58,148.08,3.2,7813.0,26.7,1.0
2022-07-19 21:11:12,1.67,5.58,148.08,0.0,7813.0,26.7,1.0
2022-07-19 21:17:13,2.23,5.58,148.08,0.8,7813.0,26.7,1.0
2022-07-19 21:23:13,2.79,5.58,148.08,1.6,7692.0,26.7,1.0
2022-07-19 21:29:13,3.35,5.58,148.08,1.6,7813.0,26.7,1.0
2022-07-19 21:35:12,3.91,5.58,148.08,0.8,7692.0,26.7,1.0
2022-07-19 21:41:12,4.47,5.58,148.08,0.8,7813.0,26.7,1.0
2022-07-19 21:47:13,5.02,5.58,148.08,6.4,7813.0,26.69,1.0
2022-07-19 21:53:13,5.58,5.58,148.08,0.0,7813.0,26.69,1.0
2022-07-19 21:59:13,0.55,5.58,146.96,2.4,7692.0,26.69,1.0
2022-07-19 22:05:13,1.11,5.58,146.96,1.6,7813.0,26.68,1.0
2022-07-19 22:11:13,1.67,5.58,146.96,0.8,7692.0,26.68,1.0
2022-07-19 22:17:13,2.23,5.58,146.96,0.8,7692.0,26.68,1.0
2022-07-19 22:23:13,2.79,5.58,146.96,0.8,7692.0,26.68,1.0
2022-07-19 22:29:13,3.35,5.58,146.96,2.4,7692.0,26.68,1.0
2022-07-19 22:35:14,3.91,5.58,146.96,0.8,7692.0,26.67,1.0
2022-07-19 22:41:13,4.47,5.58,146.96,0.0,7813.0,26.67,1.0
2022-07-19 22:47:13,5.02,5.58,146.96,6.4,7813.0,26.66,1.0
2022-07-19 22:53:13,5.58,5.58,146.96,0.0,7692.0,26.66,1.0
2022-07-19 22:59:13,0.55,5.58,145.84,0.0,7692.0,26.65,1.0
2022-07-19 23:05:13,1.11,5.58,145.84,0.0,7813.0,26.64,1.0
2022-07-19 23:11:13,1.67,5.58,145.84,0.8,7813.0,26.64,1.0
2022-07-19 23:17:14,2.23,5.58,145.84,0.0,7692.0,26.63,1.0
2022-07-19 23:23:13,2.79,5.58,145.84,1.6,7813.0,26.62,1.0
2022-07-19 23:29:13,3.35,5.58,145.84,0.8,7813.0,26.62,1.0
2022-07-19 23:35:14,3.91,5.58,145.84,0.0,7813.0,26.61,1.0
2022-07-19 23:41:15,4.47,5.58,145.84,1.6,7813.0,26.61,1.0
2022-07-19 23:47:16,5.02,5.58,145.84,0.0,7692.0,26.6,1.0
2022-07-19 23:53:15,5.58,5.58,145.84,0.8,7692.0,26.59,1.0
2022-07-19 23:59:15,0.55,5.58,144.72,0.8,7813.0,26.58,1.0
2022-07-20 00:05:14,1.11,5.58,144.72,1.6,7813.0,26.57,1.0
2022-07-20 00:11:15,1.67,5.58,144.72,1.6,7813.0,26.56,1.0
2022-07-20 00:17:15,2.23,5.58,144.72,0.0,7692.0,26.55,1.0
2022-07-20 00:23:15,2.79,5.58,144.72,0.0,7813.0,26.55,1.0
2022-07-20 00:29:15,3.35,5.58,144.72,0.0,7937.0,26.54,1.0
2022-07-20 00:35:14,3.91,5.58,144.72,0.8,7813.0,26.53,1.0
2022-07-20 00:41:15,4.47,5.58,144.72,0.0,7692.0,26.52,1.0
2022-07-20 00:47:14,5.02,5.58,144.72,0.0,7692.0,26.51,1.0
2022-07-20 00:53:14,5.58,5.58,144.72,1.6,7692.0,26.5,1.0
2022-07-20 00:59:16,0.55,5.58,143.61,2.4,7692.0,26.49,1.0
2022-07-20 01:05:15,1.11,5.58,143.61,0.8,7692.0,26.49,1.0
2022-07-20 01:11:22,1.67,5.58,143.61,0.0,7576.0,26.48,1.0
2022-07-20 01:17:15,2.23,5.58,143.61,5.6,7813.0,26.47,1.0
2022-07-20 01:23:15,2.79,5.58,143.61,0.0,7692.0,26.46,1.0
2022-07-20 01:29:15,3.35,5.58,143.61,0.8,7692.0,26.45,1.0
2022-07-20 01:35:15,3.91,5.58,143.61,2.4,7692.0,26.44,1.0
2022-07-20 01:41:16,4.47,5.58,143.61,4.0,7813.0,26.43,1.0
2022-07-20 01:47:16,5.02,5.58,143.61,0.0,7813.0,26.43,1.0
2022-07-20 01:53:15,5.58,5.58,143.61,0.8,7692.0,26.41,1.0
2022-07-20 01:59:15,0.55,5.58,142.49,0.8,7576.0,26.4,1.0
2022-07-20 02:05:15,1.11,5.58,142.49,3.2,7692.0,26.39,1.0
2022-07-20 02:11:15,1.67,5.58,142.49,0.0,7813.0,26.38,1.0
2022-07-20 02:17:14,2.23,5.58,142.49,1.6,7576.0,26.37,1.0
2022-07-20 02:23:16,2.79,5.58,142.49,0.8,7692.0,26.36,1.0
2022-07-20 02:29:15,3.35,5.58,142.49,0.0,7692.0,26.36,1.0
2022-07-20 02:35:16,3.91,5.58,142.49,1.6,7576.0,26.34,1.0
2022-07-20 02:41:16,4.47,5.58,142.49,3.2,7692.0,26.33,1.0
2022-07-20 02:47:17,5.02,5.58,142.49,1.6,7576.0,26.32,1.0
2022-07-20 02:53:16,5.58,5.58,142.49,2.4,7813.0,26.31,1.0
2022-07-20 02:59:17,0.55,5.58,141.37,1.6,7576.0,26.3,1.0
2022-07-20 03:05:16,1.11,5.58,141.37,0.8,7692.0,26.3,1.0
2022-07-20 03:11:16,1.67,5.58,141.37,0.0,7813.0,26.28,1.0
2022-07-20 03:17:16,2.23,5.58,141.37,2.4,7692.0,26.27,0.0
2022-07-20 03:23:16,2.79,5.58,141.37,1.6,7692.0,26.26,0.0
2022-07-20 03:29:16,3.35,5.58,141.37,0.0,7576.0,26.25,0.0
2022-07-20 03:35:16,3.91,5.58,141.37,3.2,7576.0,26.24,1.0
2022-07-20 03:41:16,4.47,5.58,141.37,2.4,7813.0,26.23,1.0
2022-07-20 03:47:16,5.02,5.58,141.37,1.6,7692.0,26.22,1.0
2022-07-20 03:53:17,5.58,5.58,141.37,1.6,7692.0,26.21,1.0
2022-07-20 03:59:16,0.55,5.58,140.25,2.4,7692.0,26.2,1.0
2022-07-20 04:05:17,1.11,5.58,140.25,0.8,7692.0,26.19,1.0
2022-07-20 04:11:16,1.67,5.58,140.25,1.6,7813.0,26.17,1.0
2022-07-20 04:17:17,2.23,5.58,140.25,0.0,7813.0,26.17,1.0
2022-07-20 04:23:17,2.79,5.58,140.25,2.4,7813.0,26.16,1.0
2022-07-20 04:29:16,3.35,5.58,140.25,5.6,7692.0,26.15,1.0
2022-07-20 04:35:17,3.91,5.58,140.25,0.8,7813.0,26.14,1.0
2022-07-20 04:41:18,4.47,5.58,140.25,0.0,7576.0,26.13,1.0
2022-07-20 04:47:17,5.02,5.58,140.25,0.0,7692.0,26.11,1.0
2022-07-20 04:53:17,5.58,5.58,140.25,0.0,7813.0,26.11,1.0
2022-07-20 04:59:17,0.55,5.58,139.14,0.0,7692.0,26.1,0.0
2022-07-20 05:05:17,1.11,5.58,139.14,1.6,7692.0,26.09,0.0
2022-07-20 05:11:17,1.67,5.58,139.14,0.0,7692.0,26.08,1.0
2022-07-20 05:17:17,2.23,5.58,139.14,0.0,7576.0,26.07,1.0
2022-07-20 05:23:18,2.79,5.58,139.14,0.0,7576.0,26.06,1.0
2022-07-20 05:29:19,3.35,5.58,139.14,0.8,7692.0,26.05,1.0
2022-07-20 05:35:17,3.91,5.58,139.14,4.0,7692.0,26.04,2.0
2022-07-20 05:41:17,4.47,5.58,139.14,0.0,7576.0,26.03,3.0
2022-07-20 05:47:17,5.02,5.58,139.14,0.8,7692.0,26.02,4.0
2022-07-20 05:53:17,5.58,5.58,139.14,0.0,7692.0,26.01,9.0
2022-07-20 05:59:17,0.55,5.58,138.02,0.8,7576.0,26.0,39.0
2022-07-20 06:05:17,1.11,5.58,138.02,0.8,7576.0,25.99,409.0
2022-07-20 06:11:17,1.67,5.58,138.02,0.0,7692.0,25.98,938.0
2022-07-20 06:17:18,2.23,5.58,138.02,0.0,7576.0,25.97,1769.0
2022-07-20 06:23:18,2.79,5.58,138.02,0.8,7692.0,25.96,2795.0
2022-07-20 06:29:19,3.35,5.58,138.02,0.8,7813.0,25.95,4060.0
2022-07-20 06:35:18,3.91,5.58,138.02,0.0,7692.0,25.94,2552.0
2022-07-20 06:41:18,4.47,5.58,138.02,0.8,7576.0,25.93,2897.0
2022-07-20 06:47:18,5.02,5.58,138.02,1.6,7692.0,25.92,4715.0
2022-07-20 06:53:19,5.58,5.58,138.02,2.4,7692.0,25.92,4938.0
2022-07-20 06:59:18,0.55,5.58,136.9,0.0,7576.0,25.91,7516.0
2022-07-20 07:05:19,1.11,5.58,136.9,0.8,7576.0,25.9,12622.0
2022-07-20 07:11:22,1.67,5.58,136.9,1.6,7692.0,25.89,441.0
2022-07-20 07:17:19,2.23,5.58,136.9,0.0,7576.0,25.89,384.0
2022-07-20 07:23:18,2.79,5.58,136.9,1.6,7576.0,25.88,384.0
2022-07-20 07:29:19,3.35,5.58,136.9,0.0,7576.0,25.88,384.0
2022-07-20 07:35:19,3.91,5.58,136.9,2.4,7692.0,25.87,14185.0
2022-07-20 07:41:18,4.47,5.58,136.9,1.6,7692.0,25.86,14465.0
2022-07-20 07:47:19,5.02,5.58,136.9,2.4,7576.0,25.85,12338.0
2022-07-20 07:53:18,5.58,5.58,136.9,0.0,7692.0,25.84,9238.0
2022-07-20 07:59:19,0.55,5.58,135.78,2.4,7576.0,25.83,14386.0
2022-07-20 08:05:18,1.11,5.58,135.78,4.8,7576.0,25.82,384.0
2022-07-20 08:11:19,1.67,5.58,135.78,3.2,7692.0,25.81,3068.0
2022-07-20 08:17:21,2.23,5.58,135.78,1.6,7576.0,25.8,15707.0
2022-07-20 08:23:19,2.79,5.58,135.78,2.4,7576.0,25.8,11750.0
2022-07-20 08:29:19,3.35,5.58,135.78,1.6,7576.0,25.79,13675.0
2022-07-20 08:35:19,3.91,5.58,135.78,1.6,7576.0,25.78,2550.0
2022-07-20 08:41:19,4.47,5.58,135.78,1.6,7576.0,25.77,10752.0
2022-07-20 08:47:19,5.02,5.58,135.78,2.4,7692.0,25.77,384.0
2022-07-20 08:53:20,5.58,5.58,135.78,1.6,7576.0,25.75,3026.0
2022-07-20 08:59:19,0.55,5.58,134.67,0.8,7576.0,25.75,384.0
2022-07-20 09:05:19,1.11,5.58,134.67,3.2,7576.0,25.74,10261.0
2022-07-20 09:11:20,1.67,5.58,134.67,2.4,7692.0,25.73,8125.0
2022-07-20 09:17:20,2.23,5.58,134.67,5.6,7692.0,25.73,384.0
2022-07-20 09:23:19,2.79,5.58,134.67,2.4,7576.0,25.73,13278.0
2022-07-20 09:29:19,3.35,5.58,134.67,6.4,7692.0,25.72,3874.0
2022-07-20 09:35:19,3.91,5.58,134.67,1.6,7692.0,25.72,384.0
2022-07-20 09:41:21,4.47,5.58,134.67,1.6,7576.0,25.71,443.0
2022-07-20 09:47:20,5.02,5.58,134.67,2.4,7692.0,25.71,3003.0
2022-07-20 09:53:20,5.58,5.58,134.67,2.4,7692.0,25.7,14067.0
2022-07-20 09:59:18,0.55,5.58,133.55,3.2,7576.0,25.69,5594.0
2022-07-20 10:05:21,1.11,5.58,133.55,1.6,7692.0,25.69,8908.0
2022-07-20 10:11:20,1.67,5.58,133.55,1.6,7576.0,25.68,6474.0
2022-07-20 10:17:21,2.23,5.58,133.55,2.4,7576.0,25.68,384.0
2022-07-20 10:23:20,2.79,5.58,133.55,4.0,7576.0,25.69,384.0
2022-07-20 10:29:20,3.35,5.58,133.55,3.2,7692.0,25.69,384.0
2022-07-20 10:35:20,3.91,5.58,133.55,2.4,7576.0,25.68,13553.0
2022-07-20 10:41:21,4.47,5.58,133.55,3.2,7576.0,25.68,5620.0
2022-07-20 10:47:20,5.02,5.58,133.55,0.0,7576.0,25.68,3553.0
2022-07-20 10:53:21,5.58,5.58,133.55,1.6,7692.0,25.68,1272.0
2022-07-20 10:59:21,0.55,5.58,132.43,1.6,7576.0,25.69,5143.0
2022-07-20 11:05:21,1.11,5.58,132.43,2.4,7576.0,25.68,7434.0
2022-07-20 11:11:21,1.67,5.58,132.43,2.4,7576.0,25.69,14529.0
2022-07-20 11:17:21,2.23,5.58,132.43,5.6,7576.0,25.69,384.0
2022-07-20 11:23:20,2.79,5.58,132.43,4.8,7576.0,25.7,5934.0
2022-07-20 11:29:20,3.35,5.58,132.43,1.6,7576.0,25.7,384.0
2022-07-20 11:35:19,3.91,5.58,132.43,2.4,7576.0,25.7,15545.0
2022-07-20 11:41:20,4.47,5.58,132.43,0.8,7692.0,25.71,13224.0
2022-07-20 11:47:21,5.02,5.58,132.43,0.8,7576.0,25.71,11390.0
2022-07-20 11:53:21,5.58,5.58,132.43,2.4,7692.0,25.72,12053.0
2022-07-20 11:59:21,0.55,5.58,131.31,2.4,7692.0,25.72,11084.0
2022-07-20 12:05:21,1.11,5.58,131.31,0.8,7692.0,25.73,453.0
2022-07-20 12:11:21,1.67,5.58,131.31,1.6,7692.0,25.74,6778.0
2022-07-20 12:17:22,2.23,5.58,131.31,4.0,7576.0,25.75,4670.0
2022-07-20 12:23:22,2.79,5.58,131.31,3.2,7692.0,25.76,10974.0
2022-07-20 12:29:22,3.35,5.58,131.31,3.2,7692.0,25.77,13693.0
2022-07-20 12:35:22,3.91,5.58,131.31,1.6,7576.0,25.78,2230.0
2022-07-20 12:41:22,4.47,5.58,131.31,4.8,7576.0,25.8,2630.0
2022-07-20 12:47:22,5.02,5.58,131.31,4.0,7463.0,25.81,4220.0
2022-07-20 12:53:22,5.58,5.58,131.31,2.4,7576.0,25.82,12113.0
2022-07-20 12:59:22,0.55,5.58,130.75,1.6,7692.0,25.83,6975.0
2022-07-20 13:05:23,1.11,5.58,130.75,1.6,7692.0,25.85,15281.0
2022-07-20 13:11:23,1.67,5.58,130.75,0.8,7576.0,25.86,9197.0
2022-07-20 13:17:23,2.23,5.58,130.75,0.0,7576.0,25.86,10299.0
2022-07-20 13:23:22,2.79,5.58,130.75,2.4,7692.0,25.88,4417.0
2022-07-20 13:29:23,3.35,5.58,130.75,1.6,7576.0,25.9,3270.0
2022-07-20 13:35:23,3.91,5.58,130.75,1.6,7576.0,25.92,4066.0
2022-07-20 13:41:22,4.47,5.58,130.75,4.8,7576.0,25.93,9314.0
2022-07-20 13:47:22,5.02,5.58,130.75,1.6,7576.0,25.94,14193.0
2022-07-20 13:53:22,5.58,5.58,130.75,2.4,7576.0,25.96,8587.0
2022-07-20 13:59:22,0.55,5.58,129.64,1.6,7692.0,25.98,5099.0
2022-07-20 14:05:24,1.11,5.58,129.64,3.2,7576.0,25.99,13226.0
2022-07-20 14:11:22,1.67,5.58,129.64,5.6,7576.0,26.01,14285.0
2022-07-20 14:17:23,2.23,5.58,129.64,4.0,7692.0,26.03,6885.0
2022-07-20 14:23:23,2.79,5.58,129.64,5.6,7463.0,26.05,8833.0
2022-07-20 14:29:23,3.35,5.58,129.64,0.8,7692.0,26.06,3310.0
2022-07-20 14:35:23,3.91,5.58,129.64,5.6,7692.0,26.08,12449.0
2022-07-20 14:41:22,4.47,5.58,129.64,2.4,7576.0,26.1,14307.0
2022-07-20 14:47:22,5.02,5.58,129.64,2.4,7692.0,26.11,11293.0
2022-07-20 14:53:23,5.58,5.58,129.64,0.8,7576.0,26.13,11372.0
2022-07-20 14:59:23,0.55,5.58,128.52,3.2,7692.0,26.15,8931.0
2022-07-20 15:05:25,1.11,5.58,128.52,4.8,7692.0,26.17,12973.0
2022-07-20 15:11:23,1.67,5.58,128.52,3.2,7692.0,26.18,1315.0
2022-07-20 15:17:24,2.23,5.58,128.52,8.0,7576.0,26.21,3751.0
2022-07-20 15:23:24,2.79,5.58,128.52,4.8,7692.0,26.24,6408.0
2022-07-20 15:29:23,3.35,5.58,128.52,1.6,7813.0,26.25,13599.0
2022-07-20 15:35:24,3.91,5.58,128.52,3.2,7813.0,26.27,11143.0
2022-07-20 15:41:23,4.47,5.58,128.52,3.2,7692.0,26.29,10747.0
2022-07-20 15:53:31,5.58,5.58,128.52,5.6,7692.0,26.33,8970.0
2022-07-20 15:59:23,0.55,5.58,128.52,3.2,7692.0,26.35,11466.0
2022-07-20 16:05:25,1.11,5.58,128.52,3.2,7813.0,26.36,10365.0
2022-07-20 16:11:25,1.67,5.58,128.52,0.8,7692.0,26.38,9964.0
2022-07-20 16:17:24,2.23,5.58,128.52,3.2,7813.0,26.41,9116.0
2022-07-20 16:23:24,2.79,5.58,128.52,4.8,7813.0,26.43,10606.0
2022-07-20 16:29:25,3.35,5.58,128.52,2.4,7813.0,26.44,8133.0
2022-07-20 16:35:24,3.91,5.58,128.52,3.2,7813.0,26.47,10450.0
2022-07-20 16:41:24,4.47,5.58,128.52,4.0,7692.0,26.49,9125.0
2022-07-20 16:47:23,5.02,5.58,128.52,4.0,7813.0,26.52,7242.0
2022-07-20 16:53:24,5.58,5.58,128.52,2.4,7813.0,26.54,6378.0
2022-07-20 16:59:24,0.55,5.58,128.52,5.6,7813.0,26.56,5808.0
2022-07-20 17:05:24,1.11,5.58,128.52,5.6,7813.0,26.58,5543.0
2022-07-20 17:11:24,1.67,5.58,128.52,3.2,7692.0,26.6,5702.0
2022-07-20 17:17:24,2.23,5.58,128.52,2.4,7692.0,26.62,6630.0
2022-07-20 17:23:24,2.79,5.58,128.52,8.0,7692.0,26.63,6534.0
2022-07-20 17:29:24,3.35,5.58,128.52,2.4,7692.0,26.65,5457.0
2022-07-20 17:35:24,3.91,5.58,128.52,6.4,7813.0,26.68,5361.0
2022-07-20 17:41:24,4.47,5.58,128.52,4.0,7813.0,26.69,5608.0
2022-07-20 17:47:24,5.02,5.58,128.52,3.2,7813.0,26.71,5107.0
2022-07-20 17:53:24,5.58,5.58,128.52,4.8,7692.0,26.73,5370.0
2022-07-20 17:59:25,0.55,5.58,128.52,2.4,7813.0,26.74,5555.0
2022-07-20 18:11:23,1.67,5.58,128.52,2.4,7692.0,26.78,4358.0
2022-07-20 18:17:25,2.23,5.58,128.52,2.4,7813.0,26.8,3587.0
2022-07-20 18:23:24,2.79,5.58,128.52,0.0,7813.0,26.81,2784.0
2022-07-20 18:29:24,3.35,5.58,128.52,3.2,7813.0,26.83,2226.0
2022-07-20 18:35:24,3.91,5.58,128.52,1.6,7813.0,26.85,1812.0
2022-07-20 18:41:24,4.47,5.58,128.52,4.0,7937.0,26.87,1273.0
2022-07-20 18:47:24,5.02,5.58,128.52,4.0,7937.0,26.87,832.0
2022-07-20 18:53:25,5.58,5.58,128.52,3.2,7813.0,26.89,543.0
2022-07-20 18:59:26,0.55,5.58,128.52,4.8,7813.0,26.9,289.0
2022-07-20 19:05:25,1.11,5.58,128.52,0.8,7937.0,26.92,124.0
2022-07-20 19:11:25,1.67,5.58,128.52,0.8,7813.0,26.93,35.0
2022-07-20 19:17:25,2.23,5.58,128.52,0.0,7937.0,26.94,10.0
2022-07-20 19:23:25,2.79,5.58,128.52,1.6,7937.0,26.95,3.0
2022-07-20 19:29:25,3.35,5.58,128.52,1.6,7937.0,26.96,2.0
2022-07-20 19:47:24,5.02,5.58,128.52,4.0,7937.0,26.99,1.0
2022-07-20 19:53:26,5.58,5.58,128.52,1.6,7937.0,27.0,1.0
2022-07-20 19:59:28,0.55,5.58,128.52,4.0,7813.0,27.0,1.0
2022-07-20 20:05:25,1.11,5.58,128.52,0.8,7813.0,27.01,1.0
2022-07-20 20:11:26,1.67,5.58,128.52,3.2,7937.0,27.02,1.0
2022-07-20 20:41:24,4.47,5.58,128.52,3.2,7937.0,27.04,1.0
2022-07-20 20:47:26,5.02,5.58,128.52,1.6,7813.0,27.04,1.0
2022-07-20 20:53:28,5.58,5.58,128.52,1.6,7692.0,27.05,1.0
2022-07-20 20:59:27,0.55,5.58,128.52,2.4,7937.0,27.05,1.0
2022-07-20 21:05:27,1.11,5.58,128.52,0.8,7692.0,27.05,1.0
2022-07-20 21:11:26,1.67,5.58,128.52,5.6,7692.0,27.05,1.0
2022-07-20 21:17:26,2.23,5.58,128.52,4.0,7813.0,27.05,1.0
2022-07-20 21:23:26,2.79,5.58,128.52,0.8,7937.0,27.05,0.0
2022-07-20 21:29:26,3.35,5.58,128.52,4.0,7937.0,27.05,1.0
2022-07-20 21:35:27,3.91,5.58,128.52,2.4,7692.0,27.05,1.0
2022-07-20 21:41:27,4.47,5.58,128.52,0.8,7813.0,27.05,1.0
2022-07-20 21:47:26,5.02,5.58,128.52,2.4,7813.0,27.04,1.0
2022-07-20 21:53:27,5.58,5.58,128.52,3.2,7692.0,27.04,1.0
2022-07-20 21:59:27,0.55,5.58,128.52,2.4,7692.0,27.04,1.0
2022-07-20 22:05:29,1.11,5.58,128.52,5.6,7692.0,27.04,1.0
2022-07-20 22:17:25,2.23,5.58,128.52,2.4,7692.0,27.03,1.0
2022-07-20 22:23:26,2.79,5.58,128.52,1.6,7692.0,27.02,1.0
2022-07-20 22:29:27,3.35,5.58,128.52,1.6,7692.0,27.02,1.0
2022-07-20 22:35:27,3.91,5.58,128.52,4.8,7692.0,27.01,1.0
2022-07-20 22:41:28,4.47,5.58,128.52,1.6,7692.0,27.01,1.0
2022-07-20 22:47:32,5.02,5.58,128.52,1.6,7692.0,27.0,1.0
2022-07-20 22:59:26,0.55,5.58,128.52,1.6,7813.0,27.0,1.0
2022-07-20 23:05:28,1.11,5.58,128.52,1.6,7692.0,26.99,1.0
2022-07-21 00:05:27,1.11,5.58,128.52,2.4,7813.0,26.92,1.0
2022-07-21 00:11:27,1.67,5.58,128.52,1.6,7813.0,26.91,1.0
2022-07-21 00:17:28,2.23,5.58,128.52,0.8,7813.0,26.9,1.0
2022-07-21 00:23:28,2.79,5.58,128.52,0.0,7813.0,26.89,1.0
2022-07-21 00:29:28,3.35,5.58,128.52,1.6,7692.0,26.88,1.0
2022-07-21 00:35:28,3.91,5.58,128.52,4.0,7692.0,26.87,1.0
2022-07-21 00:41:28,4.47,5.58,128.52,0.8,7692.0,26.87,1.0
2022-07-21 00:47:28,5.02,5.58,128.52,1.6,7813.0,26.86,1.0
2022-07-21 00:53:28,5.58,5.58,128.52,2.4,7813.0,26.85,1.0
2022-07-21 00:59:28,0.55,5.58,128.52,0.8,7692.0,26.84,1.0
2022-07-21 01:05:28,1.11,5.58,128.52,1.6,7692.0,26.83,1.0
2022-07-21 01:17:27,2.23,5.58,128.52,1.6,7813.0,26.81,1.0
2022-07-21 01:23:29,2.79,5.58,128.52,0.8,7813.0,26.81,1.0
2022-07-21 01:29:28,3.35,5.58,128.52,0.8,7692.0,26.8,1.0
2022-07-21 01:47:28,5.02,5.58,128.52,0.8,7692.0,26.77,1.0
2022-07-21 01:59:27,0.55,5.58,128.52,2.4,7692.0,26.75,1.0
2022-07-21 02:11:28,1.67,5.58,128.52,1.6,7692.0,26.74,1.0
2022-07-21 02:17:29,2.23,5.58,128.52,4.8,7813.0,26.72,1.0
2022-07-21 02:23:30,2.79,5.58,128.52,1.6,7692.0,26.71,1.0
2022-07-21 02:35:29,3.91,5.58,128.52,0.0,7692.0,26.69,1.0
2022-07-21 02:41:30,4.47,5.58,128.52,0.8,7813.0,26.68,1.0
2022-07-21 02:47:29,5.02,5.58,128.52,2.4,7813.0,26.68,1.0
2022-07-21 02:53:29,5.58,5.58,128.52,4.8,7813.0,26.67,1.0
2022-07-21 03:05:27,1.11,5.58,128.52,2.4,7813.0,26.64,1.0
2022-07-21 03:11:29,1.67,5.58,128.52,1.6,7813.0,26.63,1.0
2022-07-21 03:17:31,2.23,5.58,128.52,3.2,7813.0,26.62,1.0
2022-07-21 03:23:29,2.79,5.58,128.52,2.4,7813.0,26.62,1.0
2022-07-21 03:29:30,3.35,5.58,128.52,1.6,7813.0,26.61,1.0
2022-07-21 03:35:29,3.91,5.58,128.52,0.8,7813.0,26.59,1.0
2022-07-21 03:41:29,4.47,5.58,128.52,1.6,7813.0,26.58,1.0
2022-07-21 03:47:29,5.02,5.58,128.52,0.0,7813.0,26.57,1.0
2022-07-21 03:53:29,5.58,5.58,128.52,0.8,7692.0,26.56,1.0
2022-07-21 03:59:29,0.55,5.58,128.52,4.0,7692.0,26.55,1.0
2022-07-21 04:05:31,1.11,5.58,128.52,0.8,7692.0,26.54,1.0
2022-07-21 04:11:36,1.67,5.58,128.52,4.0,7813.0,26.53,1.0
2022-07-21 04:17:30,2.23,5.58,128.52,0.0,7813.0,26.52,1.0
2022-07-21 04:29:29,3.35,5.58,128.52,0.8,7692.0,26.49,1.0
2022-07-21 04:35:30,3.91,5.58,128.52,0.0,7813.0,26.49,1.0
2022-07-21 04:47:31,5.02,5.58,128.52,0.0,7692.0,26.46,1.0
2022-07-21 05:17:27,2.23,5.58,128.52,2.4,7813.0,26.41,1.0
2022-07-21 05:23:30,2.79,5.58,128.52,0.8,7576.0,26.39,1.0
2022-07-21 05:29:30,3.35,5.58,128.52,2.4,7576.0,26.38,1.0
2022-07-21 05:35:32,3.91,5.58,128.52,0.0,7576.0,26.37,1.0
2022-07-21 05:41:30,4.47,5.58,128.52,0.0,7692.0,26.36,1.0
2022-07-21 05:47:30,5.02,5.58,128.52,4.0,7692.0,26.36,3.0
2022-07-21 05:53:30,5.58,5.58,128.52,2.4,7576.0,26.34,13.0
2022-07-21 05:59:31,0.55,5.58,128.52,0.8,7576.0,26.33,35.0
2022-07-21 06:05:31,1.11,5.58,128.52,0.0,7692.0,26.32,134.0
2022-07-21 06:11:31,1.67,5.58,128.52,1.6,6944.0,26.31,211.0
2022-07-21 06:17:33,2.23,5.58,128.52,0.8,6944.0,26.3,488.0
2022-07-21 06:23:31,2.79,5.58,128.52,3.2,6757.0,26.29,568.0
2022-07-21 06:29:31,3.35,5.58,128.52,1.6,6944.0,26.28,795.0
2022-07-21 06:35:32,3.91,5.58,128.52,2.4,6944.0,26.27,948.0
2022-07-21 06:47:30,5.02,5.58,128.52,1.6,6757.0,26.25,2392.0
2022-07-21 06:53:31,5.58,5.58,128.52,1.6,6944.0,26.24,8298.0
2022-07-21 06:59:32,0.55,5.58,128.52,0.8,6944.0,26.24,9621.0
2022-07-21 07:05:31,1.11,5.58,128.52,3.2,6757.0,26.22,7117.0
2022-07-21 07:11:33,1.67,5.58,128.52,3.2,6757.0,26.21,572.0
2022-07-21 07:17:31,2.23,5.58,128.52,0.0,6944.0,26.21,549.0
2022-07-21 07:23:32,2.79,5.58,128.52,0.8,6849.0,26.2,448.0
2022-07-21 07:29:32,3.35,5.58,128.52,3.2,6944.0,26.19,384.0
2022-07-21 07:35:32,3.91,5.58,128.52,2.4,6849.0,26.19,384.0
2022-07-21 07:41:32,4.47,5.58,128.52,2.4,6944.0,26.17,9323.0
2022-07-21 07:47:33,5.02,5.58,128.52,4.0,6849.0,26.17,14591.0
2022-07-21 07:53:32,5.58,5.58,128.52,2.4,6944.0,26.16,16861.0
