,pm1,pm2,pm3,am,sm,st,lum,day,Month,year,hour,min
327,3.91,5.58,150.31,4.8,7692.0,26.62,1.0,19,7,2022,19,8
328,4.47,5.58,150.31,4.8,7813.0,26.62,1.0,19,7,2022,19,9
329,5.02,5.58,150.31,0.8,7813.0,26.63,1.0,19,7,2022,19,10
330,5.58,5.58,150.31,6.4,7692.0,26.64,1.0,19,7,2022,19,11
331,0.55,5.58,149.19,0.0,7813.0,26.65,1.0,19,7,2022,19,12
332,1.11,5.58,149.19,2.4,7692.0,26.66,1.0,19,7,2022,20,2
333,1.67,5.58,149.19,0.0,7813.0,26.67,1.0,19,7,2022,20,3
334,2.23,5.58,149.19,3.2,7692.0,26.67,1.0,19,7,2022,20,4
335,2.79,5.58,149.19,0.0,7692.0,26.68,1.0,19,7,2022,20,5
336,3.35,5.58,149.19,0.0,7813.0,26.68,1.0,19,7,2022,20,6
337,3.91,5.58,149.19,0.0,7813.0,26.68,1.0,19,7,2022,20,8
338,4.47,5.58,149.19,0.8,7813.0,26.69,1.0,19,7,2022,20,9
339,5.02,5.58,149.19,0.0,7813.0,26.69,1.0,19,7,2022,20,10
340,5.58,5.58,149.19,2.4,7813.0,26.69,1.0,19,7,2022,20,11
341,0.55,5.58,148.08,0.8,7692.0,26.69,1.0,19,7,2022,20,12
342,1.11,5.58,148.08,3.2,7813.0,26.7,1.0,19,7,2022,21,2
343,1.67,5.58,148.08,0.0,7813.0,26.7,1.0,19,7,2022,21,3
344,2.23,5.58,148.08,0.8,7813.0,26.7,1.0,19,7,2022,21,4
345,2.79,5.58,148.08,1.6,7692.0,26.7,1.0,19,7,2022,21,5
346,3.35,5.58,148.08,1.6,7813.0,26.7,1.0,19,7,2022,21,6
347,3.91,5.58,148.08,0.8,7692.0,26.7,1.0,19,7,2022,21,8
348,4.47,5.58,148.08,0.8,7813.0,26.7,1.0,19,7,2022,21,9
349,5.02,5.58,148.08,6.4,7813.0,26.69,1.0,19,7,2022,21,10
350,5.58,5.58,148.08,0.0,7813.0,26.69,1.0,19,7,2022,21,11
351,0.55,5.58,146.96,2.4,7692.0,26.69,1.0,19,7,2022,21,12
352,1.11,5.58,146.96,1.6,7813.0,26.68,1.0,19,7,2022,22,2
353,1.67,5.58,146.96,0.8,7692.0,26.68,1.0,19,7,2022,22,3
354,2.23,5.58,146.96,0.8,7692.0,26.68,1.0,19,7,2022,22,4
355,2.79,5.58,146.96,0.8,7692.0,26.68,1.0,19,7,2022,22,5
356,3.35,5.58,146.96,2.4,7692.0,26.68,1.0,19,7,2022,22,6
357,3.91,5.58,146.96,0.8,7692.0,26.67,1.0,19,7,2022,22,8
358,4.47,5.58,146.96,0.0,7813.0,26.67,1.0,19,7,2022,22,9
359,5.02,5.58,146.96,6.4,7813.0,26.66,1.0,19,7,2022,22,10
360,5.58,5.58,146.96,0.0,7692.0,26.66,1.0,19,7,2022,22,11
361,0.55,5.58,145.84,0.0,7692.0,26.65,1.0,19,7,2022,22,12
362,1.11,5.58,145.84,0.0,7813.0,26.64,1.0,19,7,2022,23,2
363,1.67,5.58,145.84,0.8,7813.0,26.64,1.0,19,7,2022,23,3
364,2.23,5.58,145.84,0.0,7692.0,26.63,1.0,19,7,2022,23,4
365,2.79,5.58,145.84,1.6,7813.0,26.62,1.0,19,7,2022,23,5
366,3.35,5.58,145.84,0.8,7813.0,26.62,1.0,19,7,2022,23,6
367,3.91,5.58,145.84,0.0,7813.0,26.61,1.0,19,7,2022,23,8
368,4.47,5.58,145.84,1.6,7813.0,26.61,1.0,19,7,2022,23,9
369,5.02,5.58,145.84,0.0,7692.0,26.6,1.0,19,7,2022,23,10
370,5.58,5.58,145.84,0.8,7692.0,26.59,1.0,19,7,2022,23,11
371,0.55,5.58,144.72,0.8,7813.0,26.58,1.0,19,7,2022,23,12
372,1.11,5.58,144.72,1.6,7813.0,26.57,1.0,20,7,2022,0,2
373,1.67,5.58,144.72,1.6,7813.0,26.56,1.0,20,7,2022,0,3
374,2.23,5.58,144.72,0.0,7692.0,26.55,1.0,20,7,2022,0,4
375,2.79,5.58,144.72,0.0,7813.0,26.55,1.0,20,7,2022,0,5
376,3.35,5.58,144.72,0.0,7937.0,26.54,1.0,20,7,2022,0,6
377,3.91,5.58,144.72,0.8,7813.0,26.53,1.0,20,7,2022,0,8
378,4.47,5.58,144.72,0.0,7692.0,26.52,1.0,20,7,2022,0,9
379,5.02,5.58,144.72,0.0,7692.0,26.51,1.0,20,7,2022,0,10
380,5.58,5.58,144.72,1.6,7692.0,26.5,1.0,20,7,2022,0,11
381,0.55,5.58,143.61,2.4,7692.0,26.49,1.0,20,7,2022,0,12
382,1.11,5.58,143.61,0.8,7692.0,26.49,1.0,20,7,2022,1,2
383,1.67,5.58,143.61,0.0,7576.0,26.48,1.0,20,7,2022,1,3
384,2.23,5.58,143.61,5.6,7813.0,26.47,1.0,20,7,2022,1,4
385,2.79,5.58,143.61,0.0,7692.0,26.46,1.0,20,7,2022,1,5
386,3.35,5.58,143.61,0.8,7692.0,26.45,1.0,20,7,2022,1,6
387,3.91,5.58,143.61,2.4,7692.0,26.44,1.0,20,7,2022,1,8
388,4.47,5.58,143.61,4.0,7813.0,26.43,1.0,20,7,2022,1,9
389,5.02,5.58,143.61,0.0,7813.0,26.43,1.0,20,7,2022,1,10
390,5.58,5.58,143.61,0.8,7692.0,26.41,1.0,20,7,2022,1,11
391,0.55,5.58,142.49,0.8,7576.0,26.4,1.0,20,7,2022,1,12
392,1.11,5.58,142.49,3.2,7692.0,26.39,1.0,20,7,2022,2,2
393,1.67,5.58,142.49,0.0,7813.0,26.38,1.0,20,7,2022,2,3
394,2.23,5.58,142.49,1.6,7576.0,26.37,1.0,20,7,2022,2,4
395,2.79,5.58,142.49,0.8,7692.0,26.36,1.0,20,7,2022,2,5
396,3.35,5.58,142.49,0.0,7692.0,26.36,1.0,20,7,2022,2,6
397,3.91,5.58,142.49,1.6,7576.0,26.34,1.0,20,7,2022,2,8
398,4.47,5.58,142.49,3.2,7692.0,26.33,1.0,20,7,2022,2,9
399,5.02,5.58,142.49,1.6,7576.0,26.32,1.0,20,7,2022,2,10
400,5.58,5.58,142.49,2.4,7813.0,26.31,1.0,20,7,2022,2,11
401,0.55,5.58,141.37,1.6,7576.0,26.3,1.0,20,7,2022,2,12
402,1.11,5.58,141.37,0.8,7692.0,26.3,1.0,20,7,2022,3,2
403,1.67,5.58,141.37,0.0,7813.0,26.28,1.0,20,7,2022,3,3
404,2.23,5.58,141.37,2.4,7692.0,26.27,0.0,20,7,2022,3,4
405,2.79,5.58,141.37,1.6,7692.0,26.26,0.0,20,7,2022,3,5
406,3.35,5.58,141.37,0.0,7576.0,26.25,0.0,20,7,2022,3,6
407,3.91,5.58,141.37,3.2,7576.0,26.24,1.0,20,7,2022,3,8
408,4.47,5.58,141.37,2.4,7813.0,26.23,1.0,20,7,2022,3,9
409,5.02,5.58,141.37,1.6,7692.0,26.22,1.0,20,7,2022,3,10
410,5.58,5.58,141.37,1.6,7692.0,26.21,1.0,20,7,2022,3,11
411,0.55,5.58,140.25,2.4,7692.0,26.2,1.0,20,7,2022,3,12
412,1.11,5.58,140.25,0.8,7692.0,26.19,1.0,20,7,2022,4,2
413,1.67,5.58,140.25,1.6,7813.0,26.17,1.0,20,7,2022,4,3
414,2.23,5.58,140.25,0.0,7813.0,26.17,1.0,20,7,2022,4,4
415,2.79,5.58,140.25,2.4,7813.0,26.16,1.0,20,7,2022,4,5
416,3.35,5.58,140.25,5.6,7692.0,26.15,1.0,20,7,2022,4,6
417,3.91,5.58,140.25,0.8,7813.0,26.14,1.0,20,7,2022,4,8
418,4.47,5.58,140.25,0.0,7576.0,26.13,1.0,20,7,2022,4,9
419,5.02,5.58,140.25,0.0,7692.0,26.11,1.0,20,7,2022,4,10
420,5.58,5.58,140.25,0.0,7813.0,26.11,1.0,20,7,2022,4,11
421,0.55,5.58,139.14,0.0,7692.0,26.1,0.0,20,7,2022,4,12
422,1.11,5.58,139.14,1.6,7692.0,26.09,0.0,20,7,2022,5,2
423,1.67,5.58,139.14,0.0,7692.0,26.08,1.0,20,7,2022,5,3
424,2.23,5.58,139.14,0.0,7576.0,26.07,1.0,20,7,2022,5,4
425,2.79,5.58,139.14,0.0,7576.0,26.06,1.0,20,7,2022,5,5
426,3.35,5.58,139.14,0.8,7692.0,26.05,1.0,20,7,2022,5,6
427,3.91,5.58,139.14,4.0,7692.0,26.04,2.0,20,7,2022,5,8
428,4.47,5.58,139.14,0.0,7576.0,26.03,3.0,20,7,2022,5,9
429,5.02,5.58,139.14,0.8,7692.0,26.02,4.0,20,7,2022,5,10
430,5.58,5.58,139.14,0.0,7692.0,26.01,9.0,20,7,2022,5,11
431,0.55,5.58,138.02,0.8,7576.0,26.0,39.0,20,7,2022,5,12
432,1.11,5.58,138.02,0.8,7576.0,25.99,409.0,20,7,2022,6,2
433,1.67,5.58,138.02,0.0,7692.0,25.98,938.0,20,7,2022,6,3
434,2.23,5.58,138.02,0.0,7576.0,25.97,1769.0,20,7,2022,6,4
435,2.79,5.58,138.02,0.8,7692.0,25.96,2795.0,20,7,2022,6,5
436,3.35,5.58,138.02,0.8,7813.0,25.95,4060.0,20,7,2022,6,6
437,3.91,5.58,138.02,0.0,7692.0,25.94,2552.0,20,7,2022,6,8
438,4.47,5.58,138.02,0.8,7576.0,25.93,2897.0,20,7,2022,6,9
439,5.02,5.58,138.02,1.6,7692.0,25.92,4715.0,20,7,2022,6,10
440,5.58,5.58,138.02,2.4,7692.0,25.92,4938.0,20,7,2022,6,11
441,0.55,5.58,136.9,0.0,7576.0,25.91,7516.0,20,7,2022,6,12
442,1.11,5.58,136.9,0.8,7576.0,25.9,12622.0,20,7,2022,7,2
443,1.67,5.58,136.9,1.6,7692.0,25.89,441.0,20,7,2022,7,3
444,2.23,5.58,136.9,0.0,7576.0,25.89,384.0,20,7,2022,7,4
445,2.79,5.58,136.9,1.6,7576.0,25.88,384.0,20,7,2022,7,5
446,3.35,5.58,136.9,0.0,7576.0,25.88,384.0,20,7,2022,7,6
447,3.91,5.58,136.9,2.4,7692.0,25.87,14185.0,20,7,2022,7,8
448,4.47,5.58,136.9,1.6,7692.0,25.86,14465.0,20,7,2022,7,9
449,5.02,5.58,136.9,2.4,7576.0,25.85,12338.0,20,7,2022,7,10
450,5.58,5.58,136.9,0.0,7692.0,25.84,9238.0,20,7,2022,7,11
451,0.55,5.58,135.78,2.4,7576.0,25.83,14386.0,20,7,2022,7,12
452,1.11,5.58,135.78,4.8,7576.0,25.82,384.0,20,7,2022,8,2
453,1.67,5.58,135.78,3.2,7692.0,25.81,3068.0,20,7,2022,8,3
454,2.23,5.58,135.78,1.6,7576.0,25.8,15707.0,20,7,2022,8,4
455,2.79,5.58,135.78,2.4,7576.0,25.8,11750.0,20,7,2022,8,5
456,3.35,5.58,135.78,1.6,7576.0,25.79,13675.0,20,7,2022,8,6
457,3.91,5.58,135.78,1.6,7576.0,25.78,2550.0,20,7,2022,8,8
458,4.47,5.58,135.78,1.6,7576.0,25.77,10752.0,20,7,2022,8,9
459,5.02,5.58,135.78,2.4,7692.0,25.77,384.0,20,7,2022,8,10
460,5.58,5.58,135.78,1.6,7576.0,25.75,3026.0,20,7,2022,8,11
461,0.55,5.58,134.67,0.8,7576.0,25.75,384.0,20,7,2022,8,12
462,1.11,5.58,134.67,3.2,7576.0,25.74,10261.0,20,7,2022,9,2
463,1.67,5.58,134.67,2.4,7692.0,25.73,8125.0,20,7,2022,9,3
464,2.23,5.58,134.67,5.6,7692.0,25.73,384.0,20,7,2022,9,4
465,2.79,5.58,134.67,2.4,7576.0,25.73,13278.0,20,7,2022,9,5
466,3.35,5.58,134.67,6.4,7692.0,25.72,3874.0,20,7,2022,9,6
467,3.91,5.58,134.67,1.6,7692.0,25.72,384.0,20,7,2022,9,8
468,4.47,5.58,134.67,1.6,7576.0,25.71,443.0,20,7,2022,9,9
469,5.02,5.58,134.67,2.4,7692.0,25.71,3003.0,20,7,2022,9,10
470,5.58,5.58,134.67,2.4,7692.0,25.7,14067.0,20,7,2022,9,11
471,0.55,5.58,133.55,3.2,7576.0,25.69,5594.0,20,7,2022,9,12
472,1.11,5.58,133.55,1.6,7692.0,25.69,8908.0,20,7,2022,10,2
473,1.67,5.58,133.55,1.6,7576.0,25.68,6474.0,20,7,2022,10,3
474,2.23,5.58,133.55,2.4,7576.0,25.68,384.0,20,7,2022,10,4
475,2.79,5.58,133.55,4.0,7576.0,25.69,384.0,20,7,2022,10,5
476,3.35,5.58,133.55,3.2,7692.0,25.69,384.0,20,7,2022,10,6
477,3.91,5.58,133.55,2.4,7576.0,25.68,13553.0,20,7,2022,10,8
478,4.47,5.58,133.55,3.2,7576.0,25.68,5620.0,20,7,2022,10,9
479,5.02,5.58,133.55,0.0,7576.0,25.68,3553.0,20,7,2022,10,10
480,5.58,5.58,133.55,1.6,7692.0,25.68,1272.0,20,7,2022,10,11
481,0.55,5.58,132.43,1.6,7576.0,25.69,5143.0,20,7,2022,10,12
482,1.11,5.58,132.43,2.4,7576.0,25.68,7434.0,20,7,2022,11,2
483,1.67,5.58,132.43,2.4,7576.0,25.69,14529.0,20,7,2022,11,3
484,2.23,5.58,132.43,5.6,7576.0,25.69,384.0,20,7,2022,11,4
485,2.79,5.58,132.43,4.8,7576.0,25.7,5934.0,20,7,2022,11,5
486,3.35,5.58,132.43,1.6,7576.0,25.7,384.0,20,7,2022,11,6
487,3.91,5.58,132.43,2.4,7576.0,25.7,15545.0,20,7,2022,11,8
488,4.47,5.58,132.43,0.8,7692.0,25.71,13224.0,20,7,2022,11,9
489,5.02,5.58,132.43,0.8,7576.0,25.71,11390.0,20,7,2022,11,10
490,5.58,5.58,132.43,2.4,7692.0,25.72,12053.0,20,7,2022,11,11
491,0.55,5.58,131.31,2.4,7692.0,25.72,11084.0,20,7,2022,11,12
492,1.11,5.58,131.31,0.8,7692.0,25.73,453.0,20,7,2022,12,2
493,1.67,5.58,131.31,1.6,7692.0,25.74,6778.0,20,7,2022,12,3
494,2.23,5.58,131.31,4.0,7576.0,25.75,4670.0,20,7,2022,12,4
495,2.79,5.58,131.31,3.2,7692.0,25.76,10974.0,20,7,2022,12,5
496,3.35,5.58,131.31,3.2,7692.0,25.77,13693.0,20,7,2022,12,6
497,3.91,5.58,131.31,1.6,7576.0,25.78,2230.0,20,7,2022,12,8
498,4.47,5.58,131.31,4.8,7576.0,25.8,2630.0,20,7,2022,12,9
499,5.02,5.58,131.31,4.0,7463.0,25.81,4220.0,20,7,2022,12,10
500,5.58,5.58,131.31,2.4,7576.0,25.82,12113.0,20,7,2022,12,11
501,0.55,5.58,130.75,1.6,7692.0,25.83,6975.0,20,7,2022,12,12
502,1.11,5.58,130.75,1.6,7692.0,25.85,15281.0,20,7,2022,13,2
503,1.67,5.58,130.75,0.8,7576.0,25.86,9197.0,20,7,2022,13,3
504,2.23,5.58,130.75,0.0,7576.0,25.86,10299.0,20,7,2022,13,4
505,2.79,5.58,130.75,2.4,7692.0,25.88,4417.0,20,7,2022,13,5
506,3.35,5.58,130.75,1.6,7576.0,25.9,3270.0,20,7,2022,13,6
507,3.91,5.58,130.75,1.6,7576.0,25.92,4066.0,20,7,2022,13,8
508,4.47,5.58,130.75,4.8,7576.0,25.93,9314.0,20,7,2022,13,9
509,5.02,5.58,130.75,1.6,7576.0,25.94,14193.0,20,7,2022,13,10
510,5.58,5.58,130.75,2.4,7576.0,25.96,8587.0,20,7,2022,13,11
511,0.55,5.58,129.64,1.6,7692.0,25.98,5099.0,20,7,2022,13,12
512,1.11,5.58,129.64,3.2,7576.0,25.99,13226.0,20,7,2022,14,2
513,1.67,5.58,129.64,5.6,7576.0,26.01,14285.0,20,7,2022,14,3
514,2.23,5.58,129.64,4.0,7692.0,26.03,6885.0,20,7,2022,14,4
515,2.79,5.58,129.64,5.6,7463.0,26.05,8833.0,20,7,2022,14,5
516,3.35,5.58,129.64,0.8,7692.0,26.06,3310.0,20,7,2022,14,6
517,3.91,5.58,129.64,5.6,7692.0,26.08,12449.0,20,7,2022,14,8
518,4.47,5.58,129.64,2.4,7576.0,26.1,14307.0,20,7,2022,14,9
519,5.02,5.58,129.64,2.4,7692.0,26.11,11293.0,20,7,2022,14,10
520,5.58,5.58,129.64,0.8,7576.0,26.13,11372.0,20,7,2022,14,11
521,0.55,5.58,128.52,3.2,7692.0,26.15,8931.0,20,7,2022,14,12
522,1.11,5.58,128.52,4.8,7692.0,26.17,12973.0,20,7,2022,15,2
523,1.67,5.58,128.52,3.2,7692.0,26.18,1315.0,20,7,2022,15,3
524,2.23,5.58,128.52,8.0,7576.0,26.21,3751.0,20,7,2022,15,4
525,2.79,5.58,128.52,4.8,7692.0,26.24,6408.0,20,7,2022,15,5
526,3.35,5.58,128.52,1.6,7813.0,26.25,13599.0,20,7,2022,15,6
527,3.91,5.58,128.52,3.2,7813.0,26.27,11143.0,20,7,2022,15,8
528,4.47,5.58,128.52,3.2,7692.0,26.29,10747.0,20,7,2022,15,9
529,5.58,5.58,128.52,5.6,7692.0,26.33,8970.0,20,7,2022,15,11
530,0.55,5.58,128.52,3.2,7692.0,26.35,11466.0,20,7,2022,15,12
531,1.11,5.58,128.52,3.2,7813.0,26.36,10365.0,20,7,2022,16,2
532,1.67,5.58,128.52,0.8,7692.0,26.38,9964.0,20,7,2022,16,3
533,2.23,5.58,128.52,3.2,7813.0,26.41,9116.0,20,7,2022,16,4
534,2.79,5.58,128.52,4.8,7813.0,26.43,10606.0,20,7,2022,16,5
535,3.35,5.58,128.52,2.4,7813.0,26.44,8133.0,20,7,2022,16,6
536,3.91,5.58,128.52,3.2,7813.0,26.47,10450.0,20,7,2022,16,8
537,4.47,5.58,128.52,4.0,7692.0,26.49,9125.0,20,7,2022,16,9
538,5.02,5.58,128.52,4.0,7813.0,26.52,7242.0,20,7,2022,16,10
539,5.58,5.58,128.52,2.4,7813.0,26.54,6378.0,20,7,2022,16,11
540,0.55,5.58,128.52,5.6,7813.0,26.56,5808.0,20,7,2022,16,12
541,1.11,5.58,128.52,5.6,7813.0,26.58,5543.0,20,7,2022,17,2
542,1.67,5.58,128.52,3.2,7692.0,26.6,5702.0,20,7,2022,17,3
543,2.23,5.58,128.52,2.4,7692.0,26.62,6630.0,20,7,2022,17,4
544,2.79,5.58,128.52,8.0,7692.0,26.63,6534.0,20,7,2022,17,5
545,3.35,5.58,128.52,2.4,7692.0,26.65,5457.0,20,7,2022,17,6
546,3.91,5.58,128.52,6.4,7813.0,26.68,5361.0,20,7,2022,17,8
547,4.47,5.58,128.52,4.0,7813.0,26.69,5608.0,20,7,2022,17,9
548,5.02,5.58,128.52,3.2,7813.0,26.71,5107.0,20,7,2022,17,10
549,5.58,5.58,128.52,4.8,7692.0,26.73,5370.0,20,7,2022,17,11
550,0.55,5.58,128.52,2.4,7813.0,26.74,5555.0,20,7,2022,17,12
551,1.67,5.58,128.52,2.4,7692.0,26.78,4358.0,20,7,2022,18,3
552,2.23,5.58,128.52,2.4,7813.0,26.8,3587.0,20,7,2022,18,4
553,2.79,5.58,128.52,0.0,7813.0,26.81,2784.0,20,7,2022,18,5
554,3.35,5.58,128.52,3.2,7813.0,26.83,2226.0,20,7,2022,18,6
555,3.91,5.58,128.52,1.6,7813.0,26.85,1812.0,20,7,2022,18,8
556,4.47,5.58,128.52,4.0,7937.0,26.87,1273.0,20,7,2022,18,9
557,5.02,5.58,128.52,4.0,7937.0,26.87,832.0,20,7,2022,18,10
558,5.58,5.58,128.52,3.2,7813.0,26.89,543.0,20,7,2022,18,11
559,0.55,5.58,128.52,4.8,7813.0,26.9,289.0,20,7,2022,18,12
560,1.11,5.58,128.52,0.8,7937.0,26.92,124.0,20,7,2022,19,2
561,1.67,5.58,128.52,0.8,7813.0,26.93,35.0,20,7,2022,19,3
562,2.23,5.58,128.52,0.0,7937.0,26.94,10.0,20,7,2022,19,4
563,2.79,5.58,128.52,1.6,7937.0,26.95,3.0,20,7,2022,19,5
564,3.35,5.58,128.52,1.6,7937.0,26.96,2.0,20,7,2022,19,6
565,5.02,5.58,128.52,4.0,7937.0,26.99,1.0,20,7,2022,19,10
566,5.58,5.58,128.52,1.6,7937.0,27.0,1.0,20,7,2022,19,11
567,0.55,5.58,128.52,4.0,7813.0,27.0,1.0,20,7,2022,19,12
568,1.11,5.58,128.52,0.8,7813.0,27.01,1.0,20,7,2022,20,2
569,1.67,5.58,128.52,3.2,7937.0,27.02,1.0,20,7,2022,20,3
570,4.47,5.58,128.52,3.2,7937.0,27.04,1.0,20,7,2022,20,9
571,5.02,5.58,128.52,1.6,7813.0,27.04,1.0,20,7,2022,20,10
572,5.58,5.58,128.52,1.6,7692.0,27.05,1.0,20,7,2022,20,11
573,0.55,5.58,128.52,2.4,7937.0,27.05,1.0,20,7,2022,20,12
574,1.11,5.58,128.52,0.8,7692.0,27.05,1.0,20,7,2022,21,2
575,1.67,5.58,128.52,5.6,7692.0,27.05,1.0,20,7,2022,21,3
576,2.23,5.58,128.52,4.0,7813.0,27.05,1.0,20,7,2022,21,4
577,2.79,5.58,128.52,0.8,7937.0,27.05,0.0,20,7,2022,21,5
578,3.35,5.58,128.52,4.0,7937.0,27.05,1.0,20,7,2022,21,6
579,3.91,5.58,128.52,2.4,7692.0,27.05,1.0,20,7,2022,21,8
580,4.47,5.58,128.52,0.8,7813.0,27.05,1.0,20,7,2022,21,9
581,5.02,5.58,128.52,2.4,7813.0,27.04,1.0,20,7,2022,21,10
582,5.58,5.58,128.52,3.2,7692.0,27.04,1.0,20,7,2022,21,11
583,0.55,5.58,128.52,2.4,7692.0,27.04,1.0,20,7,2022,21,12
584,1.11,5.58,128.52,5.6,7692.0,27.04,1.0,20,7,2022,22,2
585,2.23,5.58,128.52,2.4,7692.0,27.03,1.0,20,7,2022,22,4
586,2.79,5.58,128.52,1.6,7692.0,27.02,1.0,20,7,2022,22,5
587,3.35,5.58,128.52,1.6,7692.0,27.02,1.0,20,7,2022,22,6
588,3.91,5.58,128.52,4.8,7692.0,27.01,1.0,20,7,2022,22,8
589,4.47,5.58,128.52,1.6,7692.0,27.01,1.0,20,7,2022,22,9
590,5.02,5.58,128.52,1.6,7692.0,27.0,1.0,20,7,2022,22,10
591,0.55,5.58,128.52,1.6,7813.0,27.0,1.0,20,7,2022,22,12
592,1.11,5.58,128.52,1.6,7692.0,26.99,1.0,20,7,2022,23,2
593,1.11,5.58,128.52,2.4,7813.0,26.92,1.0,21,7,2022,0,2
594,1.67,5.58,128.52,1.6,7813.0,26.91,1.0,21,7,2022,0,3
595,2.23,5.58,128.52,0.8,7813.0,26.9,1.0,21,7,2022,0,4
596,2.79,5.58,128.52,0.0,7813.0,26.89,1.0,21,7,2022,0,5
597,3.35,5.58,128.52,1.6,7692.0,26.88,1.0,21,7,2022,0,6
598,3.91,5.58,128.52,4.0,7692.0,26.87,1.0,21,7,2022,0,8
599,4.47,5.58,128.52,0.8,7692.0,26.87,1.0,21,7,2022,0,9
600,5.02,5.58,128.52,1.6,7813.0,26.86,1.0,21,7,2022,0,10
601,5.58,5.58,128.52,2.4,7813.0,26.85,1.0,21,7,2022,0,11
602,0.55,5.58,128.52,0.8,7692.0,26.84,1.0,21,7,2022,0,12
603,1.11,5.58,128.52,1.6,7692.0,26.83,1.0,21,7,2022,1,2
604,2.23,5.58,128.52,1.6,7813.0,26.81,1.0,21,7,2022,1,4
605,2.79,5.58,128.52,0.8,7813.0,26.81,1.0,21,7,2022,1,5
606,3.35,5.58,128.52,0.8,7692.0,26.8,1.0,21,7,2022,1,6
607,5.02,5.58,128.52,0.8,7692.0,26.77,1.0,21,7,2022,1,10
608,0.55,5.58,128.52,2.4,7692.0,26.75,1.0,21,7,2022,1,12
609,1.67,5.58,128.52,1.6,7692.0,26.74,1.0,21,7,2022,2,3
610,2.23,5.58,128.52,4.8,7813.0,26.72,1.0,21,7,2022,2,4
611,2.79,5.58,128.52,1.6,7692.0,26.71,1.0,21,7,2022,2,5
612,3.91,5.58,128.52,0.0,7692.0,26.69,1.0,21,7,2022,2,8
613,4.47,5.58,128.52,0.8,7813.0,26.68,1.0,21,7,2022,2,9
614,5.02,5.58,128.52,2.4,7813.0,26.68,1.0,21,7,2022,2,10
615,5.58,5.58,128.52,4.8,7813.0,26.67,1.0,21,7,2022,2,11
616,1.11,5.58,128.52,2.4,7813.0,26.64,1.0,21,7,2022,3,2
617,1.67,5.58,128.52,1.6,7813.0,26.63,1.0,21,7,2022,3,3
618,2.23,5.58,128.52,3.2,7813.0,26.62,1.0,21,7,2022,3,4
619,2.79,5.58,128.52,2.4,7813.0,26.62,1.0,21,7,2022,3,5
620,3.35,5.58,128.52,1.6,7813.0,26.61,1.0,21,7,2022,3,6
621,3.91,5.58,128.52,0.8,7813.0,26.59,1.0,21,7,2022,3,8
622,4.47,5.58,128.52,1.6,7813.0,26.58,1.0,21,7,2022,3,9
623,5.02,5.58,128.52,0.0,7813.0,26.57,1.0,21,7,2022,3,10
624,5.58,5.58,128.52,0.8,7692.0,26.56,1.0,21,7,2022,3,11
625,0.55,5.58,128.52,4.0,7692.0,26.55,1.0,21,7,2022,3,12
626,1.11,5.58,128.52,0.8,7692.0,26.54,1.0,21,7,2022,4,2
627,1.67,5.58,128.52,4.0,7813.0,26.53,1.0,21,7,2022,4,3
628,2.23,5.58,128.52,0.0,7813.0,26.52,1.0,21,7,2022,4,4
629,3.35,5.58,128.52,0.8,7692.0,26.49,1.0,21,7,2022,4,6
630,3.91,5.58,128.52,0.0,7813.0,26.49,1.0,21,7,2022,4,8
631,5.02,5.58,128.52,0.0,7692.0,26.46,1.0,21,7,2022,4,10
632,2.23,5.58,128.52,2.4,7813.0,26.41,1.0,21,7,2022,5,4
633,2.79,5.58,128.52,0.8,7576.0,26.39,1.0,21,7,2022,5,5
634,3.35,5.58,128.52,2.4,7576.0,26.38,1.0,21,7,2022,5,6
635,3.91,5.58,128.52,0.0,7576.0,26.37,1.0,21,7,2022,5,8
636,4.47,5.58,128.52,0.0,7692.0,26.36,1.0,21,7,2022,5,9
637,5.02,5.58,128.52,4.0,7692.0,26.36,3.0,21,7,2022,5,10
638,5.58,5.58,128.52,2.4,7576.0,26.34,13.0,21,7,2022,5,11
639,0.55,5.58,128.52,0.8,7576.0,26.33,35.0,21,7,2022,5,12
640,1.11,5.58,128.52,0.0,7692.0,26.32,134.0,21,7,2022,6,2
641,1.67,5.58,128.52,1.6,6944.0,26.31,211.0,21,7,2022,6,3
642,2.23,5.58,128.52,0.8,6944.0,26.3,488.0,21,7,2022,6,4
643,2.79,5.58,128.52,3.2,6757.0,26.29,568.0,21,7,2022,6,5
644,3.35,5.58,128.52,1.6,6944.0,26.28,795.0,21,7,2022,6,6
645,3.91,5.58,128.52,2.4,6944.0,26.27,948.0,21,7,2022,6,8
646,5.02,5.58,128.52,1.6,6757.0,26.25,2392.0,21,7,2022,6,10
647,5.58,5.58,128.52,1.6,6944.0,26.24,8298.0,21,7,2022,6,11
648,0.55,5.58,128.52,0.8,6944.0,26.24,9621.0,21,7,2022,6,12
649,1.11,5.58,128.52,3.2,6757.0,26.22,7117.0,21,7,2022,7,2
650,1.67,5.58,128.52,3.2,6757.0,26.21,572.0,21,7,2022,7,3
651,2.23,5.58,128.52,0.0,6944.0,26.21,549.0,21,7,2022,7,4
652,2.79,5.58,128.52,0.8,6849.0,26.2,448.0,21,7,2022,7,5
653,3.35,5.58,128.52,3.2,6944.0,26.19,384.0,21,7,2022,7,6
654,3.91,5.58,128.52,2.4,6849.0,26.19,384.0,21,7,2022,7,8
655,4.47,5.58,128.52,2.4,6944.0,26.17,9323.0,21,7,2022,7,9
