,pm1,pm2,pm3,am,sm,lum,temp,humd,pres,day,Month,year,hour,min
270,2.23,6.7,150.03,0.0,7353.0,384.0,28.82,63.46,92954.46,19,7,2022,14,4
271,2.79,6.7,150.03,0.0,7353.0,384.0,29.04,61.09,92943.26,19,7,2022,14,5
272,3.35,6.7,150.03,0.0,7463.0,384.0,28.98,60.58,92938.65,19,7,2022,14,6
273,3.91,6.7,150.03,0.0,7463.0,384.0,28.92,61.49,92948.67,19,7,2022,14,7
274,4.47,6.7,150.03,0.0,7353.0,384.0,29.2,62.97,92945.62,19,7,2022,14,8
275,5.02,6.7,150.03,0.0,7353.0,384.0,28.87,62.35,92940.07,19,7,2022,14,9
276,5.58,6.7,150.03,0.0,7463.0,384.0,28.62,64.04,92939.87,19,7,2022,14,10
277,6.14,6.7,150.03,0.0,7353.0,3683.0,28.36,64.38,92938.15,19,7,2022,14,11
278,0.55,6.14,153.66,0.0,7353.0,384.0,28.34,64.72,92928.97,19,7,2022,14,12
279,1.11,6.14,153.66,0.0,7353.0,384.0,28.61,62.95,92916.93,19,7,2022,15,2
280,1.67,6.14,153.66,0.0,7353.0,384.0,28.67,65.16,92915.99,19,7,2022,15,3
281,2.23,6.14,153.66,0.0,7463.0,384.0,28.95,62.65,92917.61,19,7,2022,15,4
282,2.79,6.14,153.66,0.0,7463.0,384.0,29.2,61.88,92903.91,19,7,2022,15,5
283,3.35,6.14,153.66,0.0,7353.0,6248.0,28.21,64.1,92895.59,19,7,2022,15,6
284,3.91,6.14,153.66,0.0,7353.0,384.0,28.29,64.54,92885.74,19,7,2022,15,8
285,4.47,6.14,153.66,0.0,7463.0,384.0,29.04,62.47,92870.86,19,7,2022,15,9
286,5.02,6.14,153.66,0.0,7353.0,16028.0,28.9,62.63,92861.78,19,7,2022,15,10
287,5.58,6.14,153.66,0.0,7353.0,15410.0,27.19,67.28,92860.42,19,7,2022,15,11
288,0.55,5.58,152.55,0.0,7353.0,15830.0,26.43,70.82,92856.67,19,7,2022,15,12
289,1.11,5.58,152.55,0.0,7353.0,384.0,27.04,70.36,92847.05,19,7,2022,16,2
290,1.67,5.58,152.55,0.0,7353.0,384.0,28.68,62.88,92842.27,19,7,2022,16,3
291,2.23,5.58,152.55,0.0,7353.0,16607.0,27.59,65.03,92844.46,19,7,2022,16,4
292,2.79,5.58,152.55,0.0,7463.0,1362.0,27.21,67.03,92835.78,19,7,2022,16,5
293,3.91,5.58,152.55,0.0,7353.0,490.0,26.86,67.13,92840.26,19,7,2022,16,8
294,5.02,5.58,152.55,0.0,7353.0,384.0,27.12,67.2,92835.05,19,7,2022,16,10
295,5.58,5.58,152.55,0.0,7353.0,384.0,28.18,62.49,92835.0,19,7,2022,16,11
296,0.55,5.58,151.43,0.0,7353.0,384.0,28.46,61.69,92836.05,19,7,2022,16,12
297,1.11,5.58,151.43,0.0,7353.0,384.0,27.9,61.88,92849.95,19,7,2022,17,2
298,1.67,5.58,151.43,0.0,7463.0,384.0,27.4,62.69,92857.7,19,7,2022,17,3
299,2.23,5.58,151.43,0.0,7463.0,2757.0,26.8,64.9,92854.44,19,7,2022,17,4
300,2.79,5.58,151.43,0.0,7246.0,18348.0,25.89,67.66,92868.07,19,7,2022,17,5
301,3.35,5.58,151.43,0.0,7246.0,15881.0,25.17,71.6,92875.89,19,7,2022,17,6
302,3.91,5.58,151.43,0.0,7246.0,6827.0,24.73,72.75,92872.64,19,7,2022,17,8
303,4.47,5.58,151.43,0.0,7246.0,6801.0,24.36,75.42,92885.45,19,7,2022,17,9
304,5.02,5.58,151.43,0.0,7353.0,3648.0,24.1,77.5,92903.59,19,7,2022,17,10
305,5.58,5.58,151.43,0.0,7246.0,4631.0,24.01,80.01,92911.05,19,7,2022,17,11
306,0.55,5.58,150.31,0.0,7246.0,6577.0,23.8,78.78,92917.84,19,7,2022,17,12
307,1.11,5.58,150.31,0.0,7246.0,8056.0,23.71,81.28,92927.29,19,7,2022,18,2
308,1.67,5.58,150.31,0.0,7246.0,6302.0,23.46,83.0,92922.55,19,7,2022,18,3
309,2.79,5.58,150.31,0.0,7353.0,4080.0,22.79,87.43,92936.22,19,7,2022,18,5
310,3.35,5.58,150.31,0.0,7246.0,3287.0,22.55,87.87,92927.32,19,7,2022,18,6
311,3.91,5.58,150.31,0.0,7246.0,2214.0,22.31,88.42,92934.95,19,7,2022,18,8
312,4.47,5.58,150.31,0.0,7246.0,1756.0,22.15,89.46,92939.74,19,7,2022,18,9
313,5.02,5.58,150.31,0.0,7246.0,1346.0,21.98,90.32,92939.05,19,7,2022,18,10
314,5.58,5.58,150.31,0.0,7246.0,979.0,21.89,91.25,92940.91,19,7,2022,18,11
315,0.55,5.58,149.19,0.0,7246.0,678.0,21.79,91.37,92931.02,19,7,2022,18,12
316,1.67,5.58,149.19,0.0,7246.0,96.0,21.6,92.38,92939.67,19,7,2022,19,3
317,2.79,5.58,149.19,0.0,7246.0,8.0,21.85,91.48,92944.59,19,7,2022,19,5
318,3.35,5.58,149.19,0.0,7246.0,5.0,21.98,90.92,92945.84,19,7,2022,19,6
319,3.91,5.58,149.19,0.0,7246.0,5.0,22.04,90.72,92953.34,19,7,2022,19,8
320,4.47,5.58,149.19,0.0,7246.0,5.0,21.92,90.4,92956.3,19,7,2022,19,9
321,5.02,5.58,149.19,0.0,7246.0,5.0,21.7,90.31,92952.31,19,7,2022,19,10
322,1.11,5.58,148.08,0.0,7246.0,5.0,21.44,91.33,92966.99,19,7,2022,20,2
323,2.23,5.58,148.08,0.0,7246.0,5.0,21.25,92.18,92972.24,19,7,2022,20,4
324,2.79,5.58,148.08,0.0,7246.0,5.0,21.17,92.51,92973.5,19,7,2022,20,5
325,3.35,5.58,148.08,0.0,7246.0,5.0,21.06,92.92,92991.81,19,7,2022,20,6
326,3.91,5.58,148.08,0.0,7246.0,5.0,21.04,93.19,92991.62,19,7,2022,20,8
327,5.02,5.58,148.08,0.0,7246.0,5.0,21.09,92.74,93004.25,19,7,2022,20,10
328,5.58,5.58,148.08,0.0,7246.0,5.0,21.04,92.53,93009.55,19,7,2022,20,11
329,0.55,5.58,146.96,0.0,7246.0,5.0,20.98,92.73,93007.51,19,7,2022,20,12
330,1.11,5.58,146.96,0.0,7353.0,5.0,20.87,93.25,93014.82,19,7,2022,21,2
331,1.67,5.58,146.96,0.0,7246.0,3.0,20.8,93.64,93023.97,19,7,2022,21,3
332,3.91,5.58,146.96,0.0,7246.0,5.0,20.7,94.17,93033.05,19,7,2022,21,8
333,4.47,5.58,146.96,0.0,7246.0,5.0,20.65,94.67,93046.39,19,7,2022,21,9
334,0.55,5.58,145.84,0.0,7246.0,5.0,20.6,95.01,93065.76,19,7,2022,21,12
335,1.11,5.58,145.84,0.0,7246.0,5.0,20.54,95.33,93067.36,19,7,2022,22,2
336,1.67,5.58,145.84,0.0,7246.0,5.0,20.5,95.38,93077.94,19,7,2022,22,3
337,2.23,5.58,145.84,0.0,7353.0,5.0,20.47,95.5,93092.19,19,7,2022,22,4
338,2.79,5.58,145.84,0.0,7246.0,5.0,20.46,95.57,93081.05,19,7,2022,22,5
339,3.35,5.58,145.84,0.0,7246.0,5.0,20.42,95.77,93092.87,19,7,2022,22,6
340,4.47,5.58,145.84,0.0,7246.0,5.0,20.29,96.28,93103.41,19,7,2022,22,9
341,5.02,5.58,145.84,0.0,7246.0,5.0,20.38,96.34,93112.44,19,7,2022,22,10
342,5.58,5.58,145.84,0.0,7246.0,5.0,20.43,95.96,93121.06,19,7,2022,22,11
343,0.55,5.58,144.72,0.0,7246.0,5.0,20.44,96.12,93118.32,19,7,2022,22,12
344,1.11,5.58,144.72,0.0,7353.0,5.0,20.45,96.02,93118.5,19,7,2022,23,2
345,1.67,5.58,144.72,0.0,7246.0,5.0,20.31,96.07,93123.55,19,7,2022,23,3
346,2.79,5.58,144.72,0.0,7246.0,5.0,20.15,96.38,93113.01,19,7,2022,23,5
347,3.35,5.58,144.72,0.0,7246.0,5.0,20.1,96.38,93117.36,19,7,2022,23,6
348,5.02,5.58,144.72,0.0,7246.0,5.0,20.09,96.94,93111.67,19,7,2022,23,10
349,1.11,5.58,143.61,0.0,7246.0,5.0,19.98,97.1,93104.45,20,7,2022,0,2
350,3.91,5.58,143.61,0.0,7246.0,5.0,19.84,97.38,93084.64,20,7,2022,0,8
351,4.47,5.58,143.61,0.0,7246.0,5.0,19.82,97.57,93081.69,20,7,2022,0,9
352,5.02,5.58,143.61,0.0,7246.0,5.0,19.8,97.66,93089.16,20,7,2022,0,10
353,5.58,5.58,143.61,0.0,7353.0,5.0,19.84,97.49,93071.66,20,7,2022,0,11
354,1.67,5.58,142.49,0.0,7143.0,5.0,19.89,97.77,93054.34,20,7,2022,1,3
355,2.23,5.58,142.49,0.0,7353.0,5.0,19.92,97.75,93049.78,20,7,2022,1,4
356,2.79,5.58,142.49,0.0,7143.0,5.0,20.01,97.69,93036.12,20,7,2022,1,5
357,3.35,5.58,142.49,0.0,7143.0,5.0,20.09,97.69,93032.89,20,7,2022,1,6
358,3.91,5.58,142.49,0.0,7143.0,5.0,20.13,97.63,93023.81,20,7,2022,1,8
359,5.58,5.58,142.49,0.0,7042.0,4.0,19.96,97.47,93008.34,20,7,2022,1,11
360,0.55,5.58,141.37,0.0,7143.0,5.0,19.94,97.49,93008.87,20,7,2022,1,12
361,1.11,5.58,141.37,0.0,7042.0,5.0,20.07,97.54,93002.0,20,7,2022,2,2
362,1.67,5.58,141.37,0.0,7042.0,5.0,20.12,97.41,93005.14,20,7,2022,2,3
363,2.23,5.58,141.37,0.0,7042.0,5.0,20.05,97.09,92983.9,20,7,2022,2,4
364,2.79,5.58,141.37,0.0,6944.0,5.0,20.04,97.15,92976.74,20,7,2022,2,5
365,3.35,5.58,141.37,0.0,7042.0,5.0,20.01,97.14,92978.55,20,7,2022,2,6
366,5.02,5.58,141.37,0.0,6944.0,5.0,19.92,97.32,92959.86,20,7,2022,2,10
367,1.11,5.58,140.25,0.0,7143.0,5.0,19.87,97.51,92945.03,20,7,2022,3,2
368,1.67,5.58,140.25,0.0,7576.0,4.0,19.87,97.51,92941.56,20,7,2022,3,3
369,2.23,5.58,140.25,0.0,7576.0,0.0,19.82,97.57,92948.67,20,7,2022,3,4
370,2.79,5.58,140.25,0.0,7813.0,0.0,19.86,97.66,92960.03,20,7,2022,3,5
371,3.35,5.58,140.25,0.0,7692.0,0.0,19.88,97.67,92959.69,20,7,2022,3,6
372,3.91,5.58,140.25,0.0,7937.0,5.0,19.84,97.63,92937.9,20,7,2022,3,8
373,4.47,5.58,140.25,0.0,7937.0,5.0,19.87,97.64,92942.3,20,7,2022,3,9
374,5.02,5.58,140.25,0.0,7937.0,5.0,19.9,97.58,92954.38,20,7,2022,3,10
375,0.55,5.58,139.14,0.0,7692.0,5.0,19.87,97.42,92955.47,20,7,2022,3,12
376,1.67,5.58,139.14,0.0,7937.0,1.0,19.79,97.5,92971.67,20,7,2022,4,3
377,2.23,5.58,139.14,0.0,7692.0,1.0,19.73,97.55,92955.56,20,7,2022,4,4
378,2.79,5.58,139.14,0.0,7813.0,1.0,19.8,97.65,92958.9,20,7,2022,4,5
379,3.35,5.58,139.14,0.0,7692.0,1.0,19.79,97.61,92968.4,20,7,2022,4,6
380,3.91,5.58,139.14,0.0,7692.0,1.0,19.69,97.56,92972.15,20,7,2022,4,8
381,5.02,5.58,139.14,0.0,7813.0,1.0,19.52,97.74,92962.87,20,7,2022,4,10
382,5.58,5.58,139.14,0.0,7813.0,1.0,19.45,98.02,92951.31,20,7,2022,4,11
383,0.55,5.58,138.02,0.0,7692.0,0.0,19.37,97.88,92958.75,20,7,2022,4,12
384,1.11,5.58,138.02,0.0,7813.0,0.0,19.35,97.91,92957.09,20,7,2022,5,2
385,1.67,5.58,138.02,0.0,7692.0,1.0,19.31,98.0,92963.09,20,7,2022,5,3
386,2.23,5.58,138.02,0.0,7692.0,1.0,19.28,98.04,92980.4,20,7,2022,5,4
387,3.35,5.58,138.02,0.0,7813.0,1.0,19.25,98.18,92987.12,20,7,2022,5,6
388,3.91,5.58,138.02,0.0,7813.0,1.0,19.25,98.21,92976.74,20,7,2022,5,8
389,4.47,5.58,138.02,0.0,7813.0,2.0,19.29,98.24,92992.28,20,7,2022,5,9
390,5.02,5.58,138.02,0.0,7813.0,2.0,19.51,98.34,92994.49,20,7,2022,5,10
391,5.58,5.58,138.02,0.0,7692.0,6.0,19.68,98.45,92998.84,20,7,2022,5,11
392,0.55,5.58,136.9,0.0,7813.0,40.0,19.76,98.59,93009.84,20,7,2022,5,12
393,1.11,5.58,136.9,0.0,7692.0,168.0,19.69,98.25,93005.54,20,7,2022,6,2
394,1.67,5.58,136.9,0.0,7813.0,342.0,19.54,98.15,93015.12,20,7,2022,6,3
395,2.23,5.58,136.9,0.0,7692.0,619.0,19.45,98.41,93016.31,20,7,2022,6,4
396,2.79,5.58,136.9,0.0,7692.0,942.0,19.45,98.16,93023.28,20,7,2022,6,5
397,3.91,5.58,136.9,0.0,7692.0,1430.0,19.75,98.17,93039.05,20,7,2022,6,8
398,4.47,5.58,136.9,0.0,7813.0,1768.0,19.93,97.89,93049.06,20,7,2022,6,9
399,5.02,5.58,136.9,0.0,7692.0,2152.0,20.06,97.27,93053.37,20,7,2022,6,10
400,0.55,5.58,135.78,0.0,7813.0,3055.0,20.27,96.16,93079.09,20,7,2022,6,12
401,1.11,5.58,135.78,0.0,7692.0,3770.0,20.59,95.42,93081.5,20,7,2022,7,2
402,1.67,5.58,135.78,0.0,7692.0,4145.0,21.54,92.21,93077.99,20,7,2022,7,3
403,2.79,5.58,135.78,0.0,7692.0,4965.0,22.95,87.0,93082.25,20,7,2022,7,5
404,3.91,5.58,135.78,0.0,7813.0,5608.0,23.11,84.79,93079.47,20,7,2022,7,8
405,4.47,5.58,135.78,0.0,7692.0,6874.0,22.43,87.67,93081.69,20,7,2022,7,9
406,5.58,5.58,135.78,0.0,7813.0,7791.0,22.62,87.57,93099.24,20,7,2022,7,11
407,1.11,5.58,134.67,0.0,7692.0,6901.0,23.03,84.79,93103.55,20,7,2022,8,2
408,1.67,5.58,134.67,0.0,7692.0,8166.0,23.79,82.11,93096.2,20,7,2022,8,3
409,2.23,5.58,134.67,0.0,7692.0,9314.0,23.29,84.64,93106.56,20,7,2022,8,4
410,2.79,5.58,134.67,0.0,7813.0,7786.0,23.09,84.08,93104.63,20,7,2022,8,5
411,3.35,5.58,134.67,0.0,7692.0,11076.0,23.01,84.8,93118.62,20,7,2022,8,6
412,3.91,5.58,134.67,0.0,7692.0,10078.0,23.2,84.59,93122.2,20,7,2022,8,8
413,4.47,5.58,134.67,0.0,7692.0,7874.0,24.62,80.63,93118.18,20,7,2022,8,9
414,5.02,5.58,134.67,0.0,7813.0,13531.0,25.05,78.67,93116.07,20,7,2022,8,10
415,0.55,5.58,133.55,0.0,7813.0,10765.0,25.12,77.72,93124.28,20,7,2022,8,12
416,1.11,5.58,133.55,0.0,7813.0,11678.0,24.7,79.46,93117.37,20,7,2022,9,2
417,1.67,5.58,133.55,0.0,7813.0,14200.0,24.26,80.88,93120.13,20,7,2022,9,3
418,2.23,5.58,133.55,0.0,7692.0,5879.0,24.31,80.73,93118.44,20,7,2022,9,4
419,2.79,5.58,133.55,0.0,7692.0,12794.0,24.98,77.1,93108.59,20,7,2022,9,5
420,3.35,5.58,133.55,0.0,7692.0,7687.0,24.92,78.32,93114.37,20,7,2022,9,6
421,3.91,5.58,133.55,0.0,7813.0,8320.0,25.6,79.43,93121.69,20,7,2022,9,8
422,4.47,5.58,133.55,0.0,7813.0,9554.0,25.89,76.96,93126.82,20,7,2022,9,9
423,5.58,5.58,133.55,0.0,7692.0,13280.0,25.9,74.15,93128.3,20,7,2022,9,11
424,0.55,5.58,132.43,0.0,7692.0,15276.0,25.2,76.96,93127.69,20,7,2022,9,12
425,1.67,5.58,132.43,0.0,7813.0,10627.0,25.61,72.42,93133.64,20,7,2022,10,3
426,2.23,5.58,132.43,0.0,7813.0,9502.0,26.4,73.13,93135.46,20,7,2022,10,4
427,2.79,5.58,132.43,0.0,7813.0,11076.0,27.44,68.21,93128.44,20,7,2022,10,5
428,3.35,5.58,132.43,0.0,7692.0,3958.0,28.12,64.68,93119.97,20,7,2022,10,6
429,3.91,5.58,132.43,0.0,7813.0,15870.0,27.29,66.16,93120.45,20,7,2022,10,8
430,5.02,5.58,132.43,0.0,7813.0,15572.0,27.1,69.78,93121.14,20,7,2022,10,10
431,0.55,5.58,131.31,0.0,7692.0,9966.0,28.0,66.93,93107.3,20,7,2022,10,12
432,1.11,5.58,131.31,0.0,7692.0,14311.0,27.22,65.7,93110.25,20,7,2022,11,2
433,1.67,5.58,131.31,0.0,7813.0,12583.0,27.17,67.16,93109.2,20,7,2022,11,3
434,2.79,5.58,131.31,0.0,7692.0,14903.0,28.26,63.42,93108.37,20,7,2022,11,5
435,3.35,5.58,131.31,0.0,7692.0,6714.0,28.22,64.68,93106.19,20,7,2022,11,6
436,3.91,5.58,131.31,0.0,7692.0,14220.0,27.88,65.1,93106.47,20,7,2022,11,8
437,4.47,5.58,131.31,0.0,7692.0,8795.0,27.12,66.94,93102.63,20,7,2022,11,9
438,5.02,5.58,131.31,0.0,7813.0,13280.0,26.82,69.93,93105.97,20,7,2022,11,10
439,5.58,5.58,131.31,0.0,7813.0,8468.0,26.37,69.95,93111.7,20,7,2022,11,11
440,0.55,5.58,130.2,0.0,7813.0,12975.0,26.09,71.02,93112.36,20,7,2022,11,12
441,1.11,5.58,130.2,0.0,7813.0,496.0,26.92,69.08,93090.81,20,7,2022,12,2
442,3.91,5.58,130.2,0.0,7813.0,2749.0,27.12,69.69,93075.64,20,7,2022,12,8
443,5.58,5.58,130.2,0.0,7692.0,9131.0,29.62,61.11,93042.8,20,7,2022,12,11
444,1.11,5.58,129.08,0.0,7692.0,5624.0,28.06,65.6,93025.16,20,7,2022,13,2
445,2.23,5.58,129.08,0.0,7813.0,15525.0,26.12,76.17,93016.37,20,7,2022,13,4
446,2.79,5.58,129.08,0.0,7692.0,3050.0,26.53,74.13,93013.95,20,7,2022,13,5
447,4.47,5.58,129.08,0.0,7692.0,420.0,29.07,64.24,92990.69,20,7,2022,13,9
448,5.02,5.58,129.08,0.0,7813.0,5673.0,29.05,61.34,92976.63,20,7,2022,13,10
449,5.58,5.58,129.08,0.0,7813.0,605.0,28.45,65.5,92975.51,20,7,2022,13,11
450,0.55,5.58,128.52,0.0,7813.0,384.0,29.3,61.03,92959.42,20,7,2022,13,12
451,1.11,5.58,128.52,0.0,7813.0,6182.0,29.27,61.27,92948.05,20,7,2022,14,2
452,1.67,5.58,128.52,0.0,7692.0,1785.0,29.71,59.0,92943.86,20,7,2022,14,3
453,2.79,5.58,128.52,0.0,7813.0,1240.0,29.62,59.38,92931.49,20,7,2022,14,5
454,3.35,5.58,128.52,0.0,7692.0,384.0,30.11,61.61,92921.05,20,7,2022,14,6
455,4.47,5.58,128.52,0.0,7692.0,6743.0,29.77,57.64,92910.7,20,7,2022,14,9
456,5.02,5.58,128.52,0.0,7813.0,13191.0,29.45,58.2,92899.8,20,7,2022,14,10
457,0.55,5.58,128.52,0.0,7813.0,11585.0,27.52,67.63,92911.06,20,7,2022,14,12
458,1.67,5.58,128.52,0.0,7813.0,384.0,28.62,65.06,92894.09,20,7,2022,15,3
459,3.35,5.58,128.52,0.0,7813.0,499.0,30.23,60.18,92906.49,20,7,2022,15,6
460,4.47,5.58,128.52,0.0,7813.0,384.0,29.18,62.48,92899.54,20,7,2022,15,9
461,5.02,5.58,128.52,0.0,7692.0,384.0,29.13,62.95,92892.41,20,7,2022,15,10
462,5.58,5.58,128.52,0.0,7692.0,384.0,28.96,61.06,92896.84,20,7,2022,15,11
463,0.55,5.58,128.52,0.0,7813.0,2344.0,28.17,63.52,92889.81,20,7,2022,15,12
464,1.11,5.58,128.52,0.0,7692.0,6837.0,27.51,65.13,92886.1,20,7,2022,16,2
465,2.23,5.58,128.52,0.0,7813.0,12093.0,26.82,67.43,92881.55,20,7,2022,16,4
466,2.79,5.58,128.52,0.0,7813.0,6818.0,26.59,66.84,92861.2,20,7,2022,16,5
467,3.91,5.58,128.52,0.0,7813.0,384.0,27.7,62.83,92853.44,20,7,2022,16,8
468,4.47,5.58,128.52,0.0,7692.0,384.0,29.11,58.23,92840.8,20,7,2022,16,9
469,5.02,5.58,128.52,0.0,7692.0,384.0,28.77,59.6,92841.44,20,7,2022,16,10
470,0.55,5.58,128.52,0.0,7813.0,2887.0,27.69,63.3,92852.0,20,7,2022,16,12
471,1.11,5.58,128.52,0.0,7692.0,3843.0,26.44,67.65,92845.59,20,7,2022,17,2
472,1.67,5.58,128.52,0.0,7813.0,2936.0,26.32,69.97,92858.74,20,7,2022,17,3
473,2.23,5.58,128.52,0.0,7813.0,435.0,26.09,71.42,92861.24,20,7,2022,17,4
474,2.79,5.58,128.52,0.0,7813.0,11685.0,25.87,71.68,92874.18,20,7,2022,17,5
475,3.35,5.58,128.52,0.0,7813.0,5672.0,24.98,75.53,92869.7,20,7,2022,17,6
476,3.91,5.58,128.52,0.0,7813.0,9205.0,24.67,77.15,92869.99,20,7,2022,17,8
477,4.47,5.58,128.52,0.0,7813.0,10016.0,24.61,77.43,92875.76,20,7,2022,17,9
478,5.02,5.58,128.52,0.0,7813.0,8616.0,24.6,77.6,92889.56,20,7,2022,17,10
479,5.58,5.58,128.52,0.0,7692.0,10757.0,24.54,75.28,92889.84,20,7,2022,17,11
480,0.55,5.58,128.52,0.0,7692.0,7972.0,24.31,75.02,92888.06,20,7,2022,17,12
481,1.11,5.58,128.52,0.0,7813.0,6603.0,24.11,76.0,92896.76,20,7,2022,18,2
482,1.67,5.58,128.52,0.0,7692.0,3566.0,23.85,77.54,92895.39,20,7,2022,18,3
483,2.79,5.58,128.52,0.0,7813.0,3349.0,23.43,80.7,92907.12,20,7,2022,18,5
484,3.35,5.58,128.52,0.0,7813.0,3028.0,23.37,80.23,92905.34,20,7,2022,18,6
485,3.91,5.58,128.52,0.0,7813.0,2488.0,23.22,81.28,92911.72,20,7,2022,18,8
486,4.47,5.58,128.52,0.0,7813.0,1688.0,23.12,81.2,92913.44,20,7,2022,18,9
487,5.02,5.58,128.52,0.0,7813.0,800.0,22.96,82.25,92912.24,20,7,2022,18,10
488,5.58,5.58,128.52,0.0,7692.0,464.0,22.84,83.43,92905.7,20,7,2022,18,11
489,0.55,5.58,128.52,0.0,7813.0,244.0,22.68,83.92,92914.62,20,7,2022,18,12
490,1.11,5.58,128.52,0.0,7692.0,107.0,22.51,84.95,92929.75,20,7,2022,19,2
491,1.67,5.58,128.52,0.0,7813.0,38.0,22.4,85.85,92931.61,20,7,2022,19,3
492,2.23,5.58,128.52,0.0,7692.0,17.0,22.37,87.05,92940.99,20,7,2022,19,4
493,2.79,5.58,128.52,0.0,7692.0,10.0,22.28,86.52,92954.6,20,7,2022,19,5
494,3.35,5.58,128.52,0.0,7692.0,5.0,22.28,87.17,92968.18,20,7,2022,19,6
495,3.91,5.58,128.52,0.0,7813.0,6.0,22.2,86.76,92970.56,20,7,2022,19,8
496,4.47,5.58,128.52,0.0,7813.0,5.0,22.14,87.67,92972.01,20,7,2022,19,9
497,5.02,5.58,128.52,0.0,7692.0,5.0,22.06,87.48,92971.3,20,7,2022,19,10
498,0.55,5.58,128.52,0.0,7692.0,5.0,21.93,88.53,92978.29,20,7,2022,19,12
499,1.11,5.58,128.52,0.0,7813.0,4.0,21.87,88.77,92983.45,20,7,2022,20,2
500,1.67,5.58,128.52,0.0,7692.0,5.0,21.78,89.1,92996.28,20,7,2022,20,3
501,2.23,5.58,128.52,0.0,7813.0,5.0,21.7,90.03,92990.8,20,7,2022,20,4
502,2.79,5.58,128.52,0.0,7813.0,5.0,21.69,90.94,93011.3,20,7,2022,20,5
503,3.35,5.58,128.52,0.0,7813.0,5.0,21.76,90.5,93024.87,20,7,2022,20,6
504,3.91,5.58,128.52,0.0,7692.0,2.0,21.75,90.76,93020.64,20,7,2022,20,8
505,4.47,5.58,128.52,0.0,7692.0,3.0,21.73,90.9,93026.14,20,7,2022,20,9
506,5.02,5.58,128.52,0.0,7692.0,5.0,21.72,91.09,93019.92,20,7,2022,20,10
507,5.58,5.58,128.52,0.0,7692.0,1.0,21.69,91.78,93033.29,20,7,2022,20,11
508,0.55,5.58,128.52,0.0,7692.0,5.0,21.68,91.83,93036.61,20,7,2022,20,12
509,1.67,5.58,128.52,0.0,7813.0,5.0,21.67,91.92,93041.91,20,7,2022,21,3
510,2.23,5.58,128.52,0.0,7692.0,3.0,21.62,92.04,93052.53,20,7,2022,21,4
511,2.79,5.58,128.52,0.0,7813.0,0.0,21.54,92.19,93066.27,20,7,2022,21,5
512,3.35,5.58,128.52,0.0,7692.0,5.0,21.53,92.34,93058.56,20,7,2022,21,6
513,3.91,5.58,128.52,0.0,7813.0,5.0,21.48,92.67,93064.41,20,7,2022,21,8
514,4.47,5.58,128.52,0.0,7692.0,5.0,21.46,92.96,93065.51,20,7,2022,21,9
515,5.02,5.58,128.52,0.0,7813.0,5.0,21.46,92.78,93071.74,20,7,2022,21,10
516,5.58,5.58,128.52,0.0,7813.0,5.0,21.45,93.26,93075.78,20,7,2022,21,11
517,0.55,5.58,128.52,0.0,7813.0,5.0,21.44,92.65,93086.57,20,7,2022,21,12
518,1.11,5.58,128.52,0.0,7692.0,1.0,21.46,92.29,93086.95,20,7,2022,22,2
519,1.67,5.58,128.52,0.0,7813.0,5.0,21.48,91.76,93087.15,20,7,2022,22,3
520,2.23,5.58,128.52,0.0,7692.0,3.0,21.45,91.76,93092.26,20,7,2022,22,4
521,2.79,5.58,128.52,0.0,7813.0,5.0,21.45,91.67,93100.5,20,7,2022,22,5
522,3.35,5.58,128.52,0.0,7692.0,5.0,21.42,91.59,93098.86,20,7,2022,22,6
523,3.91,5.58,128.52,0.0,7813.0,5.0,21.37,91.75,93102.46,20,7,2022,22,8
524,5.02,5.58,128.52,0.0,7813.0,5.0,21.18,91.96,93101.51,20,7,2022,22,10
525,5.58,5.58,128.52,0.0,7813.0,5.0,21.13,92.08,93096.9,20,7,2022,22,11
526,0.55,5.58,128.52,0.0,7692.0,5.0,21.13,92.12,93105.7,20,7,2022,22,12
527,1.67,5.58,128.52,0.0,7813.0,5.0,21.18,91.41,93102.78,20,7,2022,23,3
528,2.23,5.58,128.52,0.0,7692.0,5.0,21.19,91.51,93098.76,20,7,2022,23,4
529,2.79,5.58,128.52,0.0,7813.0,5.0,21.14,91.38,93096.9,20,7,2022,23,5
530,3.35,5.58,128.52,0.0,7692.0,5.0,21.12,91.25,93103.15,20,7,2022,23,6
531,3.91,5.58,128.52,0.0,7813.0,5.0,21.12,91.05,93101.66,20,7,2022,23,8
532,4.47,5.58,128.52,0.0,7813.0,5.0,21.1,91.3,93107.69,20,7,2022,23,9
533,5.02,5.58,128.52,0.0,7813.0,5.0,21.05,91.37,93098.17,20,7,2022,23,10
534,5.58,5.58,128.52,0.0,7813.0,5.0,20.98,91.65,93094.12,20,7,2022,23,11
535,0.55,5.58,128.52,0.0,7692.0,5.0,20.87,92.75,93092.42,20,7,2022,23,12
536,1.11,5.58,128.52,0.0,7813.0,5.0,20.71,93.54,93077.89,21,7,2022,0,2
537,1.67,5.58,128.52,0.0,7692.0,5.0,20.6,94.37,93071.25,21,7,2022,0,3
538,2.23,5.58,128.52,0.0,7813.0,5.0,20.46,94.77,93078.3,21,7,2022,0,4
539,2.79,5.58,128.52,0.0,7813.0,5.0,20.37,95.23,93080.05,21,7,2022,0,5
540,3.35,5.58,128.52,0.0,7813.0,5.0,20.34,95.53,93066.7,21,7,2022,0,6
